date,total_return_index,equity_return_percent,unit_nav
2013-07-09,70.2609416825527,0.3912,2.053
2013-07-10,71.80099126329257,2.1919,2.098
2013-07-11,74.43623124463794,3.6702,2.175
2013-07-12,73.13575584856287,-1.7471,2.137
2013-07-15,73.95714352249807,1.1231,2.161
2013-07-16,74.16244855291652,0.2776,2.167
2013-07-17,73.34109943519297,-1.1075,2.143
2013-07-18,72.58817970839128,-1.0266,2.121
2013-07-19,71.3903295668434,-1.6502,2.086
2013-07-22,71.90369742675857,0.7191,2.101
2013-07-23,73.37527849829462,2.0466,2.144
2013-07-24,73.03305619937858,-0.4664,2.134
2013-07-25,72.65657079467078,-0.5155,2.123
2013-07-26,72.14325212200643,-0.7065,2.108
2013-07-29,70.87699376076097,-1.7552,2.071
2013-07-30,71.32188865059727,0.6277,2.084
2013-07-31,71.45875535491777,0.1919,2.088
2013-08-01,72.79346198743693,1.8678,2.127
2013-08-02,72.86188784170511,0.094,2.129
2013-08-05,73.71750499063026,1.1743,2.154
2013-08-06,74.05977536630175,0.4643,2.164
2013-08-07,73.44374615480484,-0.8318,2.146
2013-08-08,73.40952136909671,-0.0466,2.145
2013-08-09,73.64905663732407,0.3263,2.152
2013-08-12,75.53137922686079,2.5558,2.207
2013-08-13,75.70253333218886,0.2266,2.212
2013-08-14,75.56566315192427,-0.1808,2.208
2013-08-15,74.8127268842785,-0.9964,2.186
2013-08-16,74.4020798264107,-0.5489,2.174
2013-08-19,75.12080391753382,0.966,2.195
2013-08-20,74.67586339593026,-0.5923,2.182
2013-08-21,74.6073856291962,-0.0917,2.18
2013-08-22,74.43623628656282,-0.2294,2.175
2013-08-23,74.16245980950085,-0.3678,2.167
2013-08-26,75.53142465512443,1.8459,2.207
2013-08-27,75.7367945987617,0.2719,2.213
2013-08-28,75.70256156760307,-0.0452,2.212
2013-08-29,75.56569133628884,-0.1808,2.208
2013-08-30,75.5314600781135,-0.0453,2.207
2013-09-02,75.5314600781135,0.0,2.207
2013-09-03,76.5581592149553,1.3593,2.237
2013-09-04,76.83193119230798,0.3576,2.245
2013-09-05,76.7977409829274,-0.0445,2.244
2013-09-06,77.550666035524,0.9804,2.266
2013-09-09,80.25431490552049,3.4863,2.345
2013-09-10,81.28100835610681,1.2793,2.375
2013-09-11,81.34944696514265,0.0842,2.377
2013-09-12,82.06816932907968,0.8835,2.398
2013-09-13,81.34949837026493,-0.8757,2.377
2013-09-16,81.14417223637838,-0.2524,2.371
2013-09-17,79.33035655437862,-2.2353,2.318
2013-09-18,79.63839632887928,0.3883,2.327
2013-09-23,80.73358355519403,1.3752,2.359
2013-09-24,80.15181735209529,-0.7206,2.342
2013-09-25,79.94646839603922,-0.2562,2.336
2013-09-26,78.50911084074684,-1.7979,2.294
2013-09-27,78.6460307300531,0.1744,2.298
2013-09-30,79.19364304202647,0.6963,2.314
2013-10-08,80.18609777662914,1.2532,2.343
2013-10-09,80.63097024709388,0.5548,2.356
2013-10-10,79.77539502180197,-1.0611,2.331
2013-10-11,81.28123537823349,1.8876,2.375
2013-10-14,81.6919494605997,0.5053,2.387
2013-10-15,81.48657589965575,-0.2514,2.381
2013-10-16,79.9807039770301,-1.848,2.337
2013-10-17,79.7411617686189,-0.2995,2.33
2013-10-18,79.98070421857183,0.3004,2.337
2013-10-21,81.24695872776026,1.5832,2.374
2013-10-22,80.45983819160571,-0.9688,2.351
2013-10-23,79.3988947652112,-1.3186,2.32
2013-10-24,78.78283874072793,-0.7759,2.302
2013-10-25,77.65348674737959,-1.4335,2.269
2013-10-28,77.75614465685963,0.1322,2.272
2013-10-29,77.65350654591258,-0.132,2.269
2013-10-30,78.85131188438328,1.5425,2.304
2013-10-31,78.0983607071993,-0.9549,2.282
2013-11-01,78.33788837948828,0.3067,2.289
2013-11-04,78.2694210650446,-0.0874,2.287
2013-11-05,78.54320749993012,0.3498,2.295
2013-11-06,77.92719312350816,-0.7843,2.277
2013-11-07,77.55072685352849,-0.4831,2.266
2013-11-08,76.72938710542276,-1.0591,2.242
2013-11-11,76.83205102536982,0.1338,2.245
2013-11-12,77.44809041049125,0.8018,2.263
2013-11-13,76.01073130056294,-1.8559,2.221
2013-11-14,76.48982693995038,0.6303,2.235
2013-11-15,77.75611602494126,1.6555,2.272
2013-11-18,80.08335657756776,2.993,2.34
2013-11-19,79.87802285130287,-0.2564,2.334
2013-11-20,80.32294343858463,0.557,2.347
2013-11-21,80.28872586467979,-0.0426,2.346
2013-11-22,79.94645502631866,-0.4263,2.336
2013-11-25,79.63842133510225,-0.3853,2.327
2013-11-26,79.5357674100013,-0.1289,2.324
2013-11-27,80.25445260431808,0.9036,2.345
2013-11-28,81.00739987865178,0.9382,2.367
2013-11-29,81.07585113154924,0.0845,2.369
2013-12-02,80.6309068605393,-0.5488,2.356
2013-12-03,81.34957013338727,0.8913,2.377
2013-12-04,82.51319438457526,1.4304,2.411
2013-12-05,82.30781904375205,-0.2489,2.405
2013-12-06,81.86294528182057,-0.5405,2.392
2013-12-09,81.89716399294838,0.0418,2.393
2013-12-10,81.86293097839932,-0.0418,2.392
2013-12-11,80.66511257232338,-1.4632,2.357
2013-12-12,80.66511257232338,0.0,2.357
2013-12-13,80.42553718798358,-0.297,2.35
2013-12-16,79.12505625165389,-1.617,2.312
2013-12-17,78.78284038336548,-0.4325,2.302
2013-12-18,78.64591580677919,-0.1738,2.298
2013-12-19,77.82453786209318,-1.0444,2.274
2013-12-20,76.21606031355944,-2.0668,2.227
2013-12-23,76.45560739112494,0.3143,2.234
2013-12-24,76.55828727185123,0.1343,2.237
2013-12-25,77.071610588009,0.6705,2.252
2013-12-26,75.90798341135122,-1.5098,2.218
2013-12-27,77.0373423885453,1.4878,2.251
2013-12-30,76.86624245110033,-0.2221,2.246
2013-12-31,77.6533527737996,1.024,2.269
2014-01-02,77.37954705191918,-0.3526,2.261
2014-01-03,76.38707698143126,-1.2826,2.232
2014-01-06,74.98392276435935,-1.8369,2.191
2014-01-07,75.12084340732707,0.1826,2.195
2014-01-08,75.01815321438926,-0.1367,2.192
2014-01-09,74.47059571407743,-0.7299,2.176
2014-01-10,73.99145190125306,-0.6434,2.162
2014-01-13,73.85456771523573,-0.185,2.158
2014-01-14,74.50478332940067,0.8804,2.177
2014-01-15,74.43631343352095,-0.0919,2.175
2014-01-16,74.53896110974578,0.1379,2.178
2014-01-17,73.85446982987499,-0.9183,2.158
2014-01-20,73.37537588408858,-0.6487,2.144
2014-01-21,73.9914355400114,0.8396,2.162
2014-01-22,75.5999353572157,2.1739,2.209
2014-01-23,75.25769444985359,-0.4527,2.199
2014-01-24,75.73686019041581,0.6367,2.213
2014-01-27,74.98396006326288,-0.9941,2.191
2014-01-28,75.12088077433842,0.1826,2.195
2014-01-29,75.60000175191715,0.6378,2.209
2014-01-30,75.08667774002163,-0.679,2.194
2014-02-07,75.4973267805818,0.5469,2.206
2014-02-10,77.00319646054729,1.9946,2.25
2014-02-11,77.61922203223166,0.8,2.268
2014-02-12,77.82460249372895,0.2646,2.274
2014-02-13,77.34543641617506,-0.6157,2.26
2014-02-14,77.99567950012585,0.8407,2.279
2014-02-17,78.7144096867195,0.9215,2.3
2014-02-18,78.02990918008379,-0.8696,2.28
2014-02-19,79.05662672507533,1.3158,2.31
2014-02-20,78.85131666547032,-0.2597,2.304
2014-02-21,77.92725808546767,-1.1719,2.277
2014-02-24,76.6267300752793,-1.6689,2.239
2014-02-25,74.94975408758181,-2.1885,2.19
2014-02-26,75.15511641378178,0.274,2.196
2014-02-27,75.39471092490892,0.3188,2.203
2014-02-28,75.73692751779708,0.4539,2.213
2014-03-03,76.38720477746489,0.8586,2.232
2014-03-04,76.11343303554246,-0.3584,2.224
2014-03-05,75.49737090855277,-0.8094,2.206
2014-03-06,75.70272375742404,0.272,2.212
2014-03-07,75.73694138856239,0.0452,2.213
2014-03-10,73.71771879420191,-2.6661,2.154
2014-03-11,73.88881761952325,0.2321,2.159
2014-03-12,73.78611216303212,-0.139,2.156
2014-03-13,74.57326240758734,1.0668,2.179
2014-03-14,73.95721268683826,-0.8261,2.161
2014-03-17,74.4705497000976,0.6941,2.176
2014-03-18,74.50480615295965,0.046,2.177
2014-03-19,74.19680328432331,-0.4134,2.168
2014-03-20,73.13586319416078,-1.4299,2.137
2014-03-21,75.2235264090381,2.8545,2.198
2014-03-24,75.87375857131784,0.8644,2.217
2014-03-25,75.97641576666483,0.1353,2.22
2014-03-26,75.8053168783583,-0.2252,2.215
2014-03-27,75.15505887017574,-0.8578,2.196
2014-03-28,75.01820150797315,-0.1821,2.192
2014-03-31,74.81287669044582,-0.2737,2.186
2014-04-01,75.2577888681239,0.5947,2.199
2014-04-02,75.66847062197725,0.5457,2.211
2014-04-03,75.05245360264374,-0.8141,2.193
2014-04-04,75.60003630412862,0.7296,2.209
2014-04-08,77.14008464368003,2.0371,2.254
2014-04-09,77.3796817465833,0.3106,2.261
2014-04-10,78.40635536399698,1.3268,2.291
2014-04-11,78.30372144482551,-0.1309,2.288
2014-04-14,78.26950271855412,-0.0437,2.287
2014-04-15,77.17435583651611,-1.3992,2.255
2014-04-16,77.20854407615168,0.0443,2.256
2014-04-17,76.96896596388339,-0.3103,2.249
2014-04-18,76.96896596388339,0.0,2.249
2014-04-21,75.77117491555344,-1.5562,2.214
2014-04-22,75.97651479957459,0.271,2.22
2014-04-23,75.77115028007134,-0.2703,2.214
2014-04-24,75.49738911410944,-0.3613,2.206
2014-04-25,74.77872946713222,-0.9519,2.185
2014-04-28,73.61509765789417,-1.5561,2.151
2014-04-29,74.29957083591727,0.9298,2.171
2014-04-30,74.47068274755237,0.2303,2.176
2014-05-05,74.4364262334885,-0.046,2.175
2014-05-06,74.47066698955591,0.046,2.176
2014-05-07,73.7177685462915,-1.011,2.154
2014-05-08,73.92314624946145,0.2786,2.16
2014-05-09,73.78624058260745,-0.1852,2.156
2014-05-12,75.2920701804173,2.0408,2.2
2014-05-13,75.22362968862329,-0.0909,2.198
2014-05-14,75.12094943409832,-0.1365,2.195
2014-05-15,74.26532182004394,-1.139,2.17
2014-05-16,74.26532182004394,0.0,2.17
2014-05-19,73.51241998743234,-1.0138,2.148
2014-05-20,73.61511683815479,0.1397,2.151
2014-05-21,74.29959019451596,0.9298,2.171
2014-05-22,74.12847823829799,-0.2303,2.166
2014-05-23,74.6418179500982,0.6925,2.181
2014-05-26,74.81297163865779,0.2293,2.186
2014-05-27,74.5734205034708,-0.3202,2.179
2014-05-28,75.08678393021668,0.6884,2.194
2014-05-29,74.71029879559057,-0.5014,2.183
2014-05-30,74.67608147874219,-0.0458,2.182
2014-06-03,74.74455944545821,0.0917,2.184
2014-06-04,74.2312138111868,-0.6868,2.169
2014-06-05,74.88147924417281,0.876,2.188
2014-06-06,74.43660837598318,-0.5941,2.175
2014-06-09,74.36812669627727,-0.092,2.173
2014-06-10,75.12102961095039,1.0124,2.195
2014-06-11,75.18946486892597,0.0911,2.197
2014-06-12,75.05254485339965,-0.1821,2.193
2014-06-13,75.77124802291581,0.9576,2.214
2014-06-16,76.35301966523576,0.7678,2.231
2014-06-17,75.70279734976661,-0.8516,2.212
2014-06-18,75.29210967414413,-0.5425,2.2
2014-06-19,74.12847011913023,-1.5455,2.166
2014-06-20,74.64180977470521,0.6925,2.181
2014-06-23,74.57336323514181,-0.0917,2.179
2014-06-24,74.9498095727528,0.5048,2.19
2014-06-25,74.74444709452345,-0.274,2.184
2014-06-26,75.18932604363005,0.5952,2.197
2014-06-27,75.29195947367961,0.1365,2.2
2014-06-30,75.73685966220958,0.5909,2.213
2014-07-01,75.80532578334422,0.0904,2.215
2014-07-02,76.07913462007365,0.3612,2.223
2014-07-03,76.45557417817376,0.4948,2.234
2014-07-04,76.31864224482065,-0.1791,2.23
2014-07-07,76.31864224482065,0.0,2.23
2014-07-08,76.42129081863993,0.1345,2.233
2014-07-09,75.5314413083477,-1.1644,2.207
2014-07-10,75.5314413083477,0.0,2.207
2014-07-11,75.97632149765386,0.589,2.22
2014-07-14,76.76343618836954,1.036,2.243
2014-07-15,76.90030539509341,0.1783,2.247
2014-07-16,76.83186412329178,-0.089,2.245
2014-07-17,76.48965500048664,-0.4454,2.235
2014-07-18,76.69502972416295,0.2685,2.241
2014-07-21,76.626617757649,-0.0892,2.239
2014-07-22,77.34529880559799,0.9379,2.26
2014-07-23,77.44793601711302,0.1327,2.263
2014-07-24,78.57728182011458,1.4582,2.296
2014-07-25,79.36439045210666,1.0017,2.319
2014-07-28,81.38357927398916,2.5442,2.378
2014-07-29,81.62317253137178,0.2944,2.385
2014-07-30,81.58897242208114,-0.0419,2.384
2014-07-31,82.4445959758715,1.0487,2.409
2014-08-01,81.82856995473978,-0.7472,2.391
2014-08-04,83.3343792990469,1.8402,2.435
2014-08-05,83.16329381834596,-0.2053,2.43
2014-08-06,83.02640703672097,-0.1646,2.426
2014-08-07,81.79437818270306,-1.4839,2.39
2014-08-08,82.06814396648056,0.3347,2.398
2014-08-11,83.16326127956928,1.3344,2.43
2014-08-12,82.95793118747002,-0.2469,2.424
2014-08-13,83.0263714806997,0.0825,2.426
2014-08-14,82.3419020742128,-0.8244,2.406
2014-08-15,83.1290083161402,0.9559,2.429
2014-08-18,83.57391476864818,0.5352,2.442
2014-08-19,83.81352118228989,0.2867,2.449
2014-08-20,83.5739821387509,-0.2858,2.442
2014-08-21,83.16329959052109,-0.4914,2.43
2014-08-22,83.50551656833609,0.4115,2.44
2014-08-25,83.09483643785302,-0.4918,2.428
2014-08-26,82.27344397966483,-0.9885,2.404
2014-08-27,82.34189548505591,0.0832,2.406
2014-08-28,81.93117411037646,-0.4988,2.394
2014-08-29,82.71828690005484,0.9607,2.417
2014-09-01,83.36853535337616,0.7861,2.436
2014-09-02,84.42948333428322,1.2726,2.467
2014-09-03,85.28509171839285,1.0134,2.492
2014-09-04,85.79842268544586,0.6019,2.507
2014-09-05,86.58553741516214,0.9174,2.53
2014-09-09,86.61973870244113,0.0395,2.531
2014-09-10,86.31171891161524,-0.3556,2.522
2014-09-11,86.14056277301351,-0.1983,2.517
2014-09-12,86.92771523563331,0.9138,2.54
2014-09-15,87.16728801882272,0.2756,2.547
2014-09-16,85.55879005301138,-1.8453,2.5
2014-09-17,86.00369576128705,0.52,2.513
2014-09-18,86.38013393763421,0.4377,2.524
2014-09-19,86.9961970528774,0.7132,2.542
2014-09-22,85.49037987808914,-1.7309,2.498
2014-09-23,86.17481585939312,0.8006,2.518
2014-09-24,87.57800038603162,1.6283,2.559
2014-09-25,87.54375738788067,-0.0391,2.558
2014-09-26,87.74913504271264,0.2346,2.564
2014-09-29,88.22824532004586,0.546,2.578
2014-09-30,88.39931988772142,0.1939,2.583
2014-10-08,89.1864274320017,0.8904,2.606
2014-10-09,89.42598217608405,0.2686,2.613
2014-10-10,88.809926584873,-0.6889,2.595
2014-10-13,88.63878985634395,-0.1927,2.59
2014-10-14,88.4334137802468,-0.2317,2.584
2014-10-15,88.87832228497521,0.5031,2.597
2014-10-16,88.26230663321805,-0.6931,2.579
2014-10-17,87.68048150789187,-0.6592,2.562
2014-10-20,88.26224150269672,0.6635,2.579
2014-10-21,87.47511883297568,-0.8918,2.556
2014-10-22,86.96172736054494,-0.5869,2.541
2014-10-23,86.03767204561179,-1.0626,2.514
2014-10-24,86.07191503908594,0.0398,2.515
2014-10-27,85.52432551560727,-0.6362,2.499
2014-10-28,87.33812541114226,2.1208,2.552
2014-10-29,88.604353553353,1.4498,2.589
2014-10-30,89.22033101925591,0.6952,2.607
2014-10-31,90.38394257640904,1.3042,2.641
2014-11-03,90.69197105270945,0.3408,2.65
2014-11-04,90.69197105270945,0.0,2.65
2014-11-05,90.31550868086966,-0.4151,2.639
2014-11-06,90.4181974142398,0.1137,2.642
2014-11-07,90.17858919109206,-0.265,2.635
2014-11-10,92.1977779816698,2.2391,2.694
2014-11-11,91.95824815447342,-0.2598,2.687
2014-11-12,92.84803616361611,0.9676,2.713
2014-11-13,92.50579830231703,-0.3686,2.703
2014-11-14,92.26620828471404,-0.259,2.696
2014-11-17,92.02668520800692,-0.2596,2.689
2014-11-18,91.3079567965324,-0.781,2.668
2014-11-19,91.13684568549569,-0.1874,2.663
2014-11-20,91.20528945660548,0.0751,2.665
2014-11-21,92.50578567896723,1.4259,2.703
2014-11-24,94.25118484315799,1.8868,2.754
2014-11-25,95.58587587172195,1.4161,2.793
2014-11-26,97.09173576020507,1.5754,2.837
2014-11-27,98.25528312155537,1.1984,2.871
2014-11-28,100.24023635117703,2.0202,2.929
2014-12-01,100.30870043260488,0.0683,2.931
2014-12-02,103.55990603102649,3.2412,3.026
2014-12-03,104.24433344998555,0.6609,3.046
2014-12-04,108.93293083556556,4.4977,3.183
2014-12-05,110.1649622833158,1.131,3.219
2014-12-08,113.27932576706515,2.827,3.31
2014-12-09,107.35866852652372,-5.2266,3.137
2014-12-10,110.47303614180964,2.9009,3.228
2014-12-11,109.68591575929925,-0.7125,3.205
2014-12-12,110.13080183361897,0.4056,3.218
2014-12-15,110.78101408764465,0.5904,3.237
2014-12-16,113.55308740315978,2.5023,3.318
2014-12-17,115.02473541590474,1.296,3.361
2014-12-18,114.78513889203342,-0.2083,3.354
2014-12-19,116.83853024167301,1.7889,3.414
2014-12-22,117.52297035182872,0.5858,3.434
2014-12-23,113.92947048738085,-3.0577,3.329
2014-12-24,111.39693228791685,-2.2229,3.255
2014-12-25,115.29838704743656,3.5023,3.369
2014-12-26,118.51532734444709,2.7901,3.463
2014-12-29,119.09711908638099,0.4909,3.48
2014-12-30,119.0629382132032,-0.0287,3.479
2014-12-31,121.69815822467602,2.2133,3.556
2015-01-05,126.14719949305373,3.6558,3.686
2015-01-06,126.04451567266639,-0.0814,3.683
2015-01-07,126.9685480170627,0.7331,3.71
2015-01-08,123.88841801071678,-2.4259,3.62
2015-01-09,123.71732810544398,-0.1381,3.615
2015-01-12,121.76655327587734,-1.5768,3.558
2015-01-13,121.93763528322997,0.1405,3.563
2015-01-14,121.49268485208145,-0.3649,3.55
2015-01-15,125.73642433396465,3.493,3.674
2015-01-16,127.34497041046906,1.2793,3.721
2015-01-19,117.42021279655874,-7.7936,3.431
2015-01-20,119.40520149388456,1.6905,3.489
2015-01-21,125.05199287773185,4.7291,3.654
2015-01-22,125.73640243475168,0.5473,3.674
2015-01-23,125.90752967846537,0.1361,3.679
2015-01-26,127.03692021968119,0.897,3.712
2015-01-27,125.94173493046732,-0.8621,3.68
2015-01-28,124.09366591209765,-1.4674,3.626
2015-01-29,122.48516381454503,-1.2962,3.579
2015-01-30,120.53446509563459,-1.5926,3.522
2015-02-02,117.28328896861004,-2.6973,3.427
2015-02-03,120.1237729441408,2.4219,3.51
2015-02-04,118.89178352882568,-1.0256,3.474
2015-02-05,117.42014103230588,-1.2378,3.431
2015-02-06,115.16144719940844,-1.9236,3.365
2015-02-09,116.0855026517365,0.8024,3.392
2015-02-10,117.89933863066989,1.5625,3.445
2015-02-11,118.44686315927073,0.4644,3.461
2015-02-12,119.02867415110907,0.4912,3.478
2015-02-13,119.88425226090725,0.7188,3.503
2015-02-16,120.56867145706477,0.5709,3.523
2015-02-17,121.25313980492652,0.5677,3.543
2015-02-25,120.53447244530271,-0.5927,3.522
2015-02-26,123.30652424259979,2.2998,3.603
2015-02-27,123.7514141820671,0.3608,3.616
2015-03-02,124.60703145972192,0.6914,3.641
2015-03-03,121.7664895705661,-2.2796,3.558
2015-03-04,122.4167226248729,0.534,3.577
2015-03-05,121.35585930660577,-0.8666,3.546
2015-03-06,121.0478581356856,-0.2538,3.537
2015-03-09,123.34086771234989,1.8943,3.604
2015-03-10,122.62216047619002,-0.5827,3.583
2015-03-11,122.82755259498765,0.1675,3.589
2015-03-12,125.2574500679743,1.9783,3.66
2015-03-13,126.04456788420146,0.6284,3.683
2015-03-16,128.8166660656787,2.1993,3.764
2015-03-17,130.76733683991125,1.5143,3.821
2015-03-18,133.40256021190913,2.0152,3.898
2015-03-19,133.8817422081903,0.3592,3.912
2015-03-20,135.14799572599537,0.9458,3.949
2015-03-23,137.85163138049393,2.0005,4.028
2015-03-24,137.92014364129003,0.0497,4.03
2015-03-25,136.55114829550658,-0.9926,3.99
2015-03-26,137.304091327208,0.5514,4.012
2015-03-27,137.64639042688674,0.2493,4.022
2015-03-30,141.30833499780366,2.6604,4.129
2015-03-31,139.7682154546626,-1.0899,4.084
2015-04-01,142.09535624198273,1.665,4.152
2015-04-02,142.5745017832307,0.3372,4.166
2015-04-03,143.9435021493533,0.9602,4.206
2015-04-07,147.5711662905213,2.5202,4.312
2015-04-08,149.14545549250855,1.0668,4.358
2015-04-09,147.2632398441931,-1.262,4.303
2015-04-10,150.240608027363,2.0218,4.39
2015-04-13,153.66293883761833,2.2779,4.49
2015-04-14,154.6211809242097,0.6236,4.518
2015-04-15,152.8073198507878,-1.1731,4.465
2015-04-16,156.77725402051124,2.598,4.581
2015-04-17,160.0285007143886,2.0738,4.676
2015-04-20,157.3590652939719,-1.6681,4.598
2015-04-21,159.96005328421595,1.6529,4.674
2015-04-22,163.86147898381796,2.439,4.788
2015-04-23,164.47743428331813,0.3759,4.806
2015-04-24,163.4849774448526,-0.6034,4.777
2015-04-27,168.55006901604904,3.0982,4.925
2015-04-28,166.87316437940837,-0.9949,4.876
2015-04-29,167.2838392369461,0.2461,4.888
2015-04-30,165.91495558047018,-0.8183,4.848
2015-05-04,167.14704004061073,0.7426,4.884
2015-05-05,160.16547532515446,-4.1769,4.68
2015-05-06,157.6672142410327,-1.5598,4.607
2015-05-07,153.5604563116965,-2.6047,4.487
2015-05-08,156.9486142197578,2.2064,4.586
2015-05-11,161.5344957786449,2.9219,4.72
2015-05-12,163.8959685724329,1.4619,4.789
2015-05-13,163.1087762353795,-0.4803,4.766
2015-05-14,163.04027054936066,-0.042,4.764
2015-05-15,160.06282912858822,-1.8262,4.677
2015-05-18,158.69397181388052,-0.8552,4.637
2015-05-19,163.69061021041236,3.1486,4.783
2015-05-20,164.30657797663414,0.3763,4.801
2015-05-21,166.9760669490205,1.6247,4.879
2015-05-22,171.5962947214999,2.767,5.014
2015-05-25,177.3458001724385,3.3506,5.182
2015-05-26,180.8366749030328,1.9684,5.284
2015-05-27,181.14463976039266,0.1703,5.293
2015-05-28,168.61885021024102,-6.9148,4.927
2015-05-29,168.34501319749958,-0.1624,4.919
2015-06-01,176.9008118032361,5.0823,5.169
2015-06-02,180.0151505950321,1.7605,5.26
2015-06-03,179.91254195919294,-0.057,5.257
2015-06-04,181.76060359019777,1.0272,5.311
2015-06-05,184.84071877863724,1.6946,5.401
2015-06-08,189.28983487963905,2.407,5.531
2015-06-09,188.6738857569407,-0.3254,5.513
2015-06-10,188.29748135485562,-0.1995,5.502
2015-06-11,188.536995751139,0.1272,5.509
2015-06-12,190.11127966566102,0.835,5.555
2015-06-15,186.79155650013925,-1.7462,5.458
2015-06-16,180.6997234680002,-3.2613,5.28
2015-06-17,183.3007152875986,1.4394,5.356
2015-06-18,176.72975124596877,-3.5848,5.164
2015-06-19,165.7440531787681,-6.2161,4.843
2015-06-23,169.4060022896998,2.2094,4.95
2015-06-24,173.68401206552159,2.5253,5.075
2015-06-25,166.94194608516216,-3.8818,4.878
2015-06-26,154.27923253265652,-7.5851,4.508
2015-06-29,149.00889967010843,-3.4161,4.354
2015-06-30,157.94123816083308,5.9945,4.615
2015-07-01,149.69338876283624,-5.2221,4.374
2015-07-02,144.5256735959656,-3.4522,4.223
2015-07-03,136.68847989387717,-5.4227,3.994
2015-07-06,140.6926322238884,2.9294,4.111
2015-07-07,139.7343747058115,-0.6811,4.083
2015-07-08,132.17097220611004,-5.4127,3.862
2015-07-09,139.08417490735062,5.2305,4.064
2015-07-10,144.73099240858903,4.06,4.229
2015-07-13,147.53732635139158,1.939,4.311
2015-07-14,145.3127585446653,-1.5078,4.246
2015-07-15,141.41125629049958,-2.6849,4.132
2015-07-16,142.1299082949679,0.5082,4.153
2015-07-17,146.78423640190323,3.2747,4.289
2015-07-20,147.8451928626162,0.7228,4.32
2015-07-21,148.11900215979776,0.1852,4.328
2015-07-22,148.29007960729234,0.1155,4.333
2015-07-23,151.57559461107152,2.2156,4.429
2015-07-24,149.59056062404494,-1.3096,4.371
2015-07-27,137.27013246048799,-8.2361,4.011
2015-07-28,135.42206466717244,-1.3463,3.957
2015-07-29,139.7000476900084,3.159,4.082
2015-07-30,136.51726150348694,-2.2783,3.989
2015-07-31,135.04560542447933,-1.078,3.946
2015-08-03,133.91621902631442,-0.8363,3.913
2015-08-04,138.570611134793,3.4756,4.049
2015-08-05,136.2434562913953,-1.6794,3.981
2015-08-06,135.04560382368135,-0.8792,3.946
2015-08-07,137.74921681223142,2.002,4.025
2015-08-10,144.28583039762225,4.7453,4.216
2015-08-11,144.18309888637913,-0.0712,4.213
2015-08-12,142.8483959399879,-0.9257,4.174
2015-08-13,145.34667153658236,1.7489,4.247
2015-08-14,145.6205046657573,0.1884,4.255
2015-08-17,146.74993729994492,0.7756,4.288
2015-08-18,137.98881929320092,-5.9701,4.032
2015-08-19,139.6657974140712,1.2153,4.081
2015-08-20,135.35361591891174,-3.0875,3.955
2015-08-21,129.8436409220847,-4.0708,3.794
2015-08-24,119.20009798841956,-8.1972,3.483
2015-08-25,110.33625950190269,-7.4361,3.224
2015-08-26,109.17265330919562,-1.0546,3.19
2015-08-27,115.02485338983504,5.3605,3.361
2015-08-28,120.36373195992425,4.6415,3.517
2015-08-31,120.0557211698388,-0.2559,3.508
2015-09-01,118.68672578133912,-1.1403,3.468
2015-09-02,118.37873372793655,-0.2595,3.459
2015-09-07,115.19600309292726,-2.6886,3.366
2015-09-08,118.34454024946314,2.7332,3.458
2015-09-09,120.87711341080166,2.14,3.532
2015-09-10,119.50818010142433,-1.1325,3.492
2015-09-11,119.4397019142262,-0.0573,3.49
2015-09-14,116.77022457644325,-2.235,3.412
2015-09-15,112.73184312969154,-3.4584,3.294
2015-09-16,118.20756694603004,4.8573,3.454
2015-09-17,115.77769219988744,-2.0556,3.383
2015-09-18,116.46216991617317,0.5912,3.403
2015-09-21,118.44715114022443,1.7044,3.461
2015-09-22,119.43961981962836,0.8379,3.49
2015-09-23,116.90714156059279,-2.1203,3.416
2015-09-24,117.86542939996497,0.8197,3.444
2015-09-25,116.05159830692891,-1.5389,3.391
2015-09-28,116.3595992488355,0.2654,3.4
2015-09-29,114.27199167871214,-1.7941,3.339
2015-09-30,114.7853014653329,0.4492,3.354
2015-10-08,118.00227432420034,2.8026,3.448
2015-10-09,119.43966002774343,1.2181,3.49
2015-10-12,123.10156056453401,3.0659,3.597
2015-10-13,123.3411162013926,0.1946,3.604
2015-10-14,122.17751611114865,-0.9434,3.57
2015-10-15,124.81276295615001,2.1569,3.647
2015-10-16,126.62654202742878,1.4532,3.7
2015-10-19,126.52384790184453,-0.0811,3.697
2015-10-20,127.82438653442759,1.0279,3.735
2015-10-21,124.23098738017175,-2.8112,3.63
2015-10-22,125.94214500034623,1.3774,3.68
2015-10-23,127.37952270123517,1.1413,3.722
2015-10-26,128.06393287670892,0.5373,3.742
2015-10-27,128.2008332209541,0.1069,3.746
2015-10-28,126.0789812303141,-1.6551,3.684
2015-10-29,126.52391395507587,0.3529,3.697
2015-10-30,126.489752498308,-0.027,3.696
2015-11-02,124.60745849138067,-1.4881,3.641
2015-11-03,124.12834281348131,-0.3845,3.627
2015-11-04,129.1933998419854,4.0805,3.775
2015-11-05,131.72597805908785,1.9603,3.849
2015-11-06,134.12167842204846,1.8187,3.919
2015-11-09,135.96974102902587,1.3779,3.973
2015-11-10,135.76442672007204,-0.151,3.967
2015-11-11,135.79863935560547,0.0252,3.968
2015-11-12,134.7720016420771,-0.756,3.938
2015-11-13,133.12926571406183,-1.2189,3.89
