date,us_oneq_spy_z252,china_510300_510210_z252,gold_cny,money511990_cny,sp500,spy_tr,nasdaq,oneq_tr,shanghai_composite,etf510210_cny,csi300,etf510300_cny,gross
2004-06-28,,,0.1616318257,0.0000000000,0.0000000000,0.4359140688,0.0000000000,0.2193776075,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8169235020
2004-07-05,,,0.1590325909,0.0000000000,0.0000000000,0.2458173150,0.0000000000,0.2001808837,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6050307897
2004-07-22,,,0.3318306430,0.0000000000,0.0000000000,0.1353947116,0.0000000000,0.2042462607,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6714716154
2004-09-08,,,0.3409979303,0.0000000000,0.0000000000,0.1391351805,0.0000000000,0.2098888504,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6900219612
2004-09-10,,,0.6254344022,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1320084047,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7574428068
2004-12-07,,,0.5500019847,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1512405878,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7012425725
2005-03-31,,,0.1891933035,0.0000000000,0.0000000000,0.2428947415,0.0000000000,0.1547945210,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5868825660
2005-05-24,,,0.2281523580,0.0000000000,0.0000000000,0.2929121010,0.0000000000,0.3138267607,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8348912197
2005-06-09,,,0.1072511531,0.0000000000,0.0000000000,0.2118365847,0.0000000000,0.2167166158,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5358043537
2005-09-07,,,0.1623043682,0.0000000000,0.0000000000,0.2468311977,0.0000000000,0.1557528591,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5648884250
2005-09-15,,,0.4454029355,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1319480521,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5773509876
2005-12-06,,,0.7656664306,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2343335694,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2006-03-07,,,0.2784228208,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3047680792,0.4168091000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2006-05-29,,,0.1028999369,0.0000000000,0.0000000000,0.2727454169,0.0000000000,0.1839536241,0.0076698597,0.0000000000,0.0175025786,0.0000000000,0.5847714161
2006-08-16,,,0.1772261280,0.0000000000,0.0000000000,0.6208956012,0.0000000000,0.1649428419,0.0176209596,0.0000000000,0.0193144693,0.0000000000,1.0000000000
2006-10-03,-1.1300496982,,0.1772261280,0.0000000000,0.0000000000,0.4244359904,0.0000000000,0.3614024527,0.0176209596,0.0000000000,0.0193144693,0.0000000000,1.0000000000
2006-10-05,-0.8322752181,,0.1772261280,0.0000000000,0.0000000000,0.6208956012,0.0000000000,0.1649428419,0.0176209596,0.0000000000,0.0193144693,0.0000000000,1.0000000000
2006-11-08,-0.4604229391,,0.2757056940,0.0000000000,0.0000000000,0.5003580199,0.0000000000,0.2239362861,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2006-11-10,-0.3194515627,,0.2883191077,0.0000000000,0.0000000000,0.2984200854,0.0000000000,0.2542948373,0.1589659697,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2006-11-13,-0.1716287518,,0.3008396768,0.0000000000,0.0000000000,0.0979685714,0.0000000000,0.2844299258,0.3167618260,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2006-12-05,-0.0038324969,,0.2961015161,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3659786851,0.3379197988,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2007-02-05,-0.3868465705,,0.2535857315,0.0000000000,0.0000000000,0.1140178942,0.0000000000,0.2961654164,0.2201306520,0.0000000000,0.1161003058,0.0000000000,1.0000000000
2007-05-01,-0.3021200716,,0.2406343152,0.0000000000,0.0000000000,0.0072800657,0.0000000000,0.5920990791,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.0000000000
2007-05-16,-1.2390944428,,0.2406343152,0.0000000000,0.0000000000,-0.1425647205,0.0000000000,0.7419438653,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.1425647205
2007-05-22,-0.7157874851,,0.2406343152,0.0000000000,0.0000000000,0.0072800657,0.0000000000,0.5920990791,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.0000000000
2007-05-25,-1.0694090600,,0.2406343152,0.0000000000,0.0000000000,-0.1425647205,0.0000000000,0.7419438653,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.1425647205
2007-05-28,-0.8100942754,,0.2406343152,0.0000000000,0.0000000000,0.0072800657,0.0000000000,0.5920990791,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.0000000000
2007-07-06,1.1539456636,,0.2406343152,0.0000000000,0.0000000000,0.1571248520,0.0000000000,0.4422542929,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.0000000000
2007-07-09,0.9754886902,,0.2406343152,0.0000000000,0.0000000000,0.0072800657,0.0000000000,0.5920990791,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.0000000000
2007-07-10,1.0027188622,,0.2406343152,0.0000000000,0.0000000000,0.1571248520,0.0000000000,0.4422542929,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.0000000000
2007-07-12,0.9464921955,,0.2406343152,0.0000000000,0.0000000000,0.0072800657,0.0000000000,0.5920990791,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.0000000000
2007-07-13,1.1734273872,,0.2406343152,0.0000000000,0.0000000000,0.1571248520,0.0000000000,0.4422542929,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.0000000000
2007-07-17,0.9392468968,,0.2406343152,0.0000000000,0.0000000000,0.0072800657,0.0000000000,0.5920990791,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.0000000000
2007-07-18,1.2784510444,,0.2406343152,0.0000000000,0.0000000000,0.1571248520,0.0000000000,0.4422542929,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.0000000000
2007-07-25,0.9639194878,,0.2406343152,0.0000000000,0.0000000000,0.0072800657,0.0000000000,0.5920990791,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.0000000000
2007-07-26,1.0611956890,,0.2406343152,0.0000000000,0.0000000000,0.1571248520,0.0000000000,0.4422542929,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.0000000000
2007-08-01,0.9865042522,,0.2406343152,0.0000000000,0.0000000000,0.0072800657,0.0000000000,0.5920990791,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.0000000000
2007-08-03,1.0120181640,,0.2406343152,0.0000000000,0.0000000000,0.1571248520,0.0000000000,0.4422542929,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.0000000000
2007-08-07,0.8038280448,,0.2406343152,0.0000000000,0.0000000000,0.0072800657,0.0000000000,0.5920990791,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.0000000000
2007-08-10,1.8104969782,,0.2406343152,0.0000000000,0.0000000000,0.1571248520,0.0000000000,0.4422542929,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.0000000000
2007-08-16,0.9190823943,,0.2406343152,0.0000000000,0.0000000000,0.0072800657,0.0000000000,0.5920990791,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.0000000000
2007-08-30,1.1508966229,,0.2406343152,0.0000000000,0.0000000000,0.1571248520,0.0000000000,0.4422542929,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.0000000000
2007-09-14,0.9442561800,,0.2406343152,0.0000000000,0.0000000000,0.0072800657,0.0000000000,0.5920990791,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.0000000000
2007-09-17,1.0197223866,,0.2406343152,0.0000000000,0.0000000000,0.1571248520,0.0000000000,0.4422542929,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.0000000000
2007-09-18,0.8657470629,,0.2406343152,0.0000000000,0.0000000000,0.0072800657,0.0000000000,0.5920990791,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.0000000000
2007-09-24,1.0272334794,,0.2406343152,0.0000000000,0.0000000000,0.1571248520,0.0000000000,0.4422542929,0.0808953756,0.0000000000,0.0790911643,0.0000000000,1.0000000000
2007-10-16,2.0993481467,,0.5824413080,0.0000000000,0.0000000000,0.0890004107,0.0000000000,0.2517613808,0.0389426927,0.0000000000,0.0378542078,0.0000000000,1.0000000000
2007-10-17,2.5080407381,,0.8672804686,0.0000000000,0.0000000000,0.0322300430,0.0000000000,0.0930172874,0.0039821236,0.0000000000,0.0034900774,0.0000000000,1.0000000000
2007-12-18,0.7504382237,,0.8672804686,0.0000000000,0.0000000000,0.0009182104,0.0000000000,0.1243291200,0.0039821236,0.0000000000,0.0034900774,0.0000000000,1.0000000000
2007-12-21,1.3295487070,,0.8672804686,0.0000000000,0.0000000000,0.0322300430,0.0000000000,0.0930172874,0.0039821236,0.0000000000,0.0034900774,0.0000000000,1.0000000000
2008-01-04,0.8927199980,,0.8672804686,0.0000000000,0.0000000000,0.0009182104,0.0000000000,0.1243291200,0.0039821236,0.0000000000,0.0034900774,0.0000000000,1.0000000000
2008-01-09,-0.1139323101,,0.6034004265,0.0000000000,0.0000000000,0.0002934336,0.0000000000,0.1238372181,0.0012725720,0.0000000000,0.0011153282,0.0000000000,0.7299189784
2008-01-10,-0.0213189850,,0.4568326461,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1177712860,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5746039321
2008-02-06,-1.0299121892,,0.4568326461,0.0000000000,0.0000000000,-0.0294428215,0.0000000000,0.1472141075,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6040467536
2008-02-11,-0.8135169100,,0.4568326461,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1177712860,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5746039321
2008-02-13,-1.1435417086,,0.4568326461,0.0000000000,0.0000000000,-0.0294428215,0.0000000000,0.1472141075,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6040467536
2008-02-14,-0.5997503499,,0.4568326461,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1177712860,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5746039321
2008-02-18,-1.1238739024,,0.4568326461,0.0000000000,0.0000000000,-0.0294428215,0.0000000000,0.1472141075,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6040467536
2008-03-07,-1.6377188186,,0.3333859133,0.0000000000,0.0000000000,-0.0037682688,0.0000000000,0.0188413441,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3522272574
2008-03-14,-0.8018051834,,0.3333859133,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0150730753,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3484589886
2008-03-17,-1.1571896338,,0.3333859133,0.0000000000,0.0000000000,-0.0037682688,0.0000000000,0.0188413441,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3522272574
2008-03-25,-0.9374159821,,0.3333859133,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0150730753,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3484589886
2008-03-28,-1.0583183715,,0.3333859133,0.0000000000,0.0000000000,-0.0037682688,0.0000000000,0.0188413441,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3522272574
2008-04-01,-0.8877678454,,0.3333859133,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0150730753,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3484589886
2008-04-09,-1.1109261118,,0.3333859133,0.0000000000,0.0000000000,-0.0037682688,0.0000000000,0.0188413441,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3522272574
2008-04-11,-0.7838815774,,0.3333859133,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0150730753,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3484589886
2008-04-14,-1.0724363286,,0.3333859133,0.0000000000,0.0000000000,-0.0037682688,0.0000000000,0.0188413441,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3522272574
2008-04-21,-0.6758896728,,0.3333859133,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0150730753,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3484589886
2008-06-05,1.2344277218,,0.3333859133,0.0000000000,0.0000000000,0.0037682688,0.0000000000,0.0113048064,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3484589886
2008-06-06,1.1411768224,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2009-03-09,1.4689794140,,0.3002527843,0.0000000000,0.0000000000,0.0045929538,0.0000000000,0.0137788613,0.2995499015,0.0000000000,0.3818254991,0.0000000000,1.0000000000
2009-03-17,0.9571147563,,0.3002527843,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0183718151,0.2995499015,0.0000000000,0.3818254991,0.0000000000,1.0000000000
2009-03-18,1.0844894638,,0.3002527843,0.0000000000,0.0000000000,0.0045929538,0.0000000000,0.0137788613,0.2995499015,0.0000000000,0.3818254991,0.0000000000,1.0000000000
2009-05-08,0.9726916854,,0.3002527843,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0183718151,0.2995499015,0.0000000000,0.3818254991,0.0000000000,1.0000000000
2009-05-12,1.1180756036,,0.3002527843,0.0000000000,0.0000000000,0.0045929538,0.0000000000,0.0137788613,0.2995499015,0.0000000000,0.3818254991,0.0000000000,1.0000000000
2009-05-13,0.9226476288,,0.3002527843,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0183718151,0.2995499015,0.0000000000,0.3818254991,0.0000000000,1.0000000000
2009-05-18,1.0415064624,,0.3002527843,0.0000000000,0.0000000000,0.0045929538,0.0000000000,0.0137788613,0.2995499015,0.0000000000,0.3818254991,0.0000000000,1.0000000000
2009-06-01,1.1527178952,,0.3437890311,0.0000000000,0.0000000000,0.0215044999,0.0000000000,0.0645134998,0.1968462978,0.0000000000,0.2281397765,0.0000000000,0.8547931052
2009-06-08,1.8460763679,,0.2248714631,0.0000000000,0.0000000000,0.0554628265,0.0000000000,0.1663884796,0.1429693563,0.0000000000,0.1592256430,0.0000000000,0.7489177686
2009-08-24,1.0190372262,,0.8894245588,0.0000000000,0.0000000000,0.0378234021,0.0000000000,0.0621328154,0.0053140611,0.0000000000,0.0053051625,0.0000000000,1.0000000000
2009-08-28,0.9562930102,,0.8894245588,0.0000000000,0.0000000000,0.0128343477,0.0000000000,0.0871218698,0.0053140611,0.0000000000,0.0053051625,0.0000000000,1.0000000000
2009-09-03,1.1242592334,,0.8894245588,0.0000000000,0.0000000000,0.0378234021,0.0000000000,0.0621328154,0.0053140611,0.0000000000,0.0053051625,0.0000000000,1.0000000000
2009-10-06,0.9798111902,,0.8894245588,0.0000000000,0.0000000000,0.0128343477,0.0000000000,0.0871218698,0.0053140611,0.0000000000,0.0053051625,0.0000000000,1.0000000000
2009-10-09,1.0756779985,,0.8894245588,0.0000000000,0.0000000000,0.0378234021,0.0000000000,0.0621328154,0.0053140611,0.0000000000,0.0053051625,0.0000000000,1.0000000000
2009-10-12,0.9689484635,,0.8894245588,0.0000000000,0.0000000000,0.0128343477,0.0000000000,0.0871218698,0.0053140611,0.0000000000,0.0053051625,0.0000000000,1.0000000000
2009-10-27,1.0153421024,,0.8894245588,0.0000000000,0.0000000000,0.0378234021,0.0000000000,0.0621328154,0.0053140611,0.0000000000,0.0053051625,0.0000000000,1.0000000000
2009-10-28,0.8715872381,,0.8894245588,0.0000000000,0.0000000000,0.0128343477,0.0000000000,0.0871218698,0.0053140611,0.0000000000,0.0053051625,0.0000000000,1.0000000000
2009-11-12,0.5561301700,,0.5601870629,0.0000000000,0.0000000000,0.0270281392,0.0000000000,0.3996747482,0.0066061456,0.0000000000,0.0065039041,0.0000000000,1.0000000000
2009-12-23,1.0335775757,,0.5601870629,0.0000000000,0.0000000000,0.1337038611,0.0000000000,0.2929990263,0.0066061456,0.0000000000,0.0065039041,0.0000000000,1.0000000000
2010-01-08,0.9544143018,,0.5601870629,0.0000000000,0.0000000000,0.0270281392,0.0000000000,0.3996747482,0.0066061456,0.0000000000,0.0065039041,0.0000000000,1.0000000000
2010-01-11,1.1129929258,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2010-02-05,0.5256643335,,0.2403795157,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4897530598,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7301325755
2010-02-16,1.0484340749,,0.2403795157,0.0000000000,0.0000000000,0.1224382650,0.0000000000,0.3673147949,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7301325755
2010-02-23,0.9857702351,,0.2403795157,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4897530598,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7301325755
2010-03-01,1.1244386589,,0.2403795157,0.0000000000,0.0000000000,0.1224382650,0.0000000000,0.3673147949,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7301325755
2010-04-30,2.0271158468,,0.2363856099,0.0000000000,0.0000000000,0.1473290065,0.0000000000,0.4419870194,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8257016357
2010-05-03,1.9089223490,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2010-07-23,0.6020519890,,0.4720108798,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1171392261,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5891501060
2010-09-27,1.0215405352,,0.4720108798,0.0000000000,0.0000000000,0.0292848065,0.0000000000,0.0878544196,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5891501060
2010-10-04,0.9724936281,,0.4720108798,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1171392261,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5891501060
2010-10-15,0.9540157919,,0.4931554483,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1522360101,0.0530923131,0.0000000000,0.0949895006,0.0000000000,0.7934732721
2010-10-18,1.6393319406,,0.4931554483,0.0000000000,0.0000000000,0.0380590025,0.0000000000,0.1141770076,0.0530923131,0.0000000000,0.0949895006,0.0000000000,0.7934732721
2011-01-07,1.7874097276,,0.3418554087,0.0000000000,0.0000000000,0.1398809048,0.0000000000,0.2316678722,0.0131627987,0.0000000000,0.0235500698,0.0000000000,0.7501170542
2011-01-24,0.5053074001,,0.3418554087,0.0000000000,0.0000000000,0.0469937105,0.0000000000,0.3245550665,0.0131627987,0.0000000000,0.0235500698,0.0000000000,0.7501170542
2011-01-27,1.1370385225,,0.3418554087,0.0000000000,0.0000000000,0.1398809048,0.0000000000,0.2316678722,0.0131627987,0.0000000000,0.0235500698,0.0000000000,0.7501170542
2011-01-31,0.8183308188,,0.3418554087,0.0000000000,0.0000000000,0.0469937105,0.0000000000,0.3245550665,0.0131627987,0.0000000000,0.0235500698,0.0000000000,0.7501170542
2011-02-07,1.0316678059,,0.3418554087,0.0000000000,0.0000000000,0.1398809048,0.0000000000,0.2316678722,0.0131627987,0.0000000000,0.0235500698,0.0000000000,0.7501170542
2011-02-08,0.9480735918,,0.3418554087,0.0000000000,0.0000000000,0.0469937105,0.0000000000,0.3245550665,0.0131627987,0.0000000000,0.0235500698,0.0000000000,0.7501170542
2011-02-14,0.9580232348,,0.3357173732,0.0000000000,0.0000000000,0.0577677098,0.0000000000,0.3834386354,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7769237184
2011-02-17,1.0063512648,,0.3357173732,0.0000000000,0.0000000000,0.1680692961,0.0000000000,0.2731370491,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7769237184
2011-02-18,0.8676437652,,0.3357173732,0.0000000000,0.0000000000,0.0577677098,0.0000000000,0.3834386354,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7769237184
2011-02-23,0.2817297962,,0.3137673424,0.0000000000,0.0000000000,0.0549215974,0.0000000000,0.4152729296,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7839618694
2011-04-01,0.2430026130,,0.5368733029,0.0000000000,0.0000000000,0.0249820672,0.0000000000,0.3220658631,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8839212332
2011-04-04,-0.1116422761,,0.7462470440,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2521342914,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9983813355
2011-06-17,-1.1296703294,,0.7462470440,0.0000000000,0.0000000000,-0.0630335729,0.0000000000,0.3151678643,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0614149083
2011-06-22,-0.8460624122,,0.7462470440,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2521342914,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9983813355
2011-07-28,0.4818072981,,0.6967414865,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1966405921,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8933820787
2011-08-04,1.0023423292,,0.6967414865,0.0000000000,0.0000000000,0.0491601480,0.0000000000,0.1474804441,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8933820787
2011-08-05,0.8803768107,,0.6967414865,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1966405921,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8933820787
2011-08-12,1.0685457685,,0.6967414865,0.0000000000,0.0000000000,0.0491601480,0.0000000000,0.1474804441,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8933820787
2011-08-15,0.7059710105,,0.6967414865,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1966405921,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8933820787
2011-08-22,-1.1002737330,,0.6967414865,0.0000000000,0.0000000000,-0.0491601480,0.0000000000,0.2458007402,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9425422267
2011-08-24,-0.7197798734,,0.6967414865,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1966405921,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8933820787
2011-08-26,-1.0301567293,,0.6967414865,0.0000000000,0.0000000000,-0.0491601480,0.0000000000,0.2458007402,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9425422267
2011-08-29,-0.3910535669,,0.6967414865,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1966405921,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8933820787
2011-08-31,1.0535806514,,0.6967414865,0.0000000000,0.0000000000,0.0491601480,0.0000000000,0.1474804441,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8933820787
2011-09-01,0.4032887758,,0.6967414865,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1966405921,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8933820787
2011-09-13,1.3404786768,,0.6967414865,0.0000000000,0.0000000000,0.0491601480,0.0000000000,0.1474804441,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8933820787
2011-09-16,1.6452040933,,0.4868970896,0.0000000000,0.0000000000,0.0362416652,0.0000000000,0.1087249956,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6318637505
2011-09-19,1.6026232541,,0.3849582821,0.0000000000,0.0000000000,0.0304558634,0.0000000000,0.0913675901,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5067817356
2011-09-30,0.3791236191,,0.3849582821,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218234535,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5067817356
2011-10-06,1.1707879602,,0.3849582821,0.0000000000,0.0000000000,0.0304558634,0.0000000000,0.0913675901,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5067817356
2011-10-10,0.6651905542,,0.3849582821,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218234535,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5067817356
2011-10-12,1.6092138266,,0.3849582821,0.0000000000,0.0000000000,0.0304558634,0.0000000000,0.0913675901,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5067817356
2011-10-21,0.5266769866,,0.3849582821,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218234535,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5067817356
2011-10-25,1.2191330869,,0.3849582821,0.0000000000,0.0000000000,0.0304558634,0.0000000000,0.0913675901,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5067817356
2011-10-26,0.9050551456,,0.3849582821,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218234535,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5067817356
2011-12-01,-1.1074030800,,0.3849582821,0.0000000000,0.0000000000,-0.0304558634,0.0000000000,0.1522793169,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5372375990
2011-12-02,-0.5930259245,,0.3849582821,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218234535,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5067817356
2011-12-08,-1.6900341962,,0.3849582821,0.0000000000,0.0000000000,-0.0304558634,0.0000000000,0.1522793169,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5372375990
2011-12-09,-0.9472088387,,0.3849582821,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218234535,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5067817356
2011-12-15,-1.2720975524,,0.3029012314,0.0000000000,0.0000000000,0.1801644262,0.0000000000,0.0828956687,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5659613263
2012-01-12,-0.9330461358,,0.3029012314,0.0000000000,0.0000000000,0.2459294500,0.0000000000,0.0171306450,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5659613263
2012-02-01,1.1432973758,,0.3029012314,0.0000000000,0.0000000000,0.3116944737,0.0000000000,-0.0486343788,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6145957051
2012-03-05,1.7823774238,,0.3463075958,0.0000000000,0.0000000000,0.2486067856,0.0000000000,0.0657213072,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6606356886
2012-03-07,1.3999046570,,0.1935174922,0.0000000000,0.0000000000,0.1903365887,0.0000000000,0.0936540567,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4775081376
2012-03-12,1.7729174230,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2012-05-28,0.1713240667,,0.2531607864,0.0000000000,0.0000000000,0.1479511089,0.0000000000,0.3186639269,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7197758222
2012-07-27,-1.1395262317,,0.2531607864,0.0000000000,0.0000000000,0.0312973500,0.0000000000,0.4353176858,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7197758222
2012-07-30,-0.8351703585,,0.2531607864,0.0000000000,0.0000000000,0.1479511089,0.0000000000,0.3186639269,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7197758222
2012-08-02,-1.0623124004,,0.2531607864,0.0000000000,0.0000000000,0.0312973500,0.0000000000,0.4353176858,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7197758222
