date,per_hundred_income,total_return_index
2013-05-15,0.7801000000,101.086449127130
2013-05-16,0.7825000000,101.094359141775
2013-05-18,1.5688000000,101.110218824837
2013-05-19,0.8079000000,101.118387519416
2013-05-20,0.9064000000,101.127552890060
2013-05-21,0.7986000000,101.135628936434
2013-05-22,0.8072000000,101.143792604402
2013-05-23,0.8159000000,101.152044926441
2013-05-25,1.6320000000,101.168552940173
2013-05-26,0.8131000000,101.176778955212
2013-05-27,1.6271000000,101.193241428916
2013-05-28,1.4735000000,101.208152253041
2013-05-29,1.0315000000,101.218591873945
2013-05-30,0.8748000000,101.227446476363
2013-06-01,1.6250000000,101.243895936415
2013-06-02,0.9676000000,101.253692295786
2013-06-03,0.8085000000,101.261878656808
2013-06-04,0.8180000000,101.270161878482
2013-06-05,0.7901000000,101.278163233972
2013-06-06,0.8212000000,101.286480196737
2013-06-11,4.1077000000,101.328085644207
2013-06-12,0.8139000000,101.336332737098
2013-06-13,0.8050000000,101.344490311883
2013-06-15,1.6150000000,101.360857447068
2013-06-16,0.7965000000,101.368930839364
2013-06-17,0.6170000000,101.375185302397
2013-06-18,0.8651000000,101.383955269677
2013-06-19,0.3026000000,101.387023148164
2013-06-20,0.2192000000,101.389245551711
2013-06-22,2.4602000000,101.414189333902
2013-06-23,0.9714000000,101.424040708254
2013-06-24,0.9860000000,101.434041118668
2013-06-25,0.8814000000,101.442981515052
2013-06-26,0.3085000000,101.446111031032
2013-06-27,0.4026000000,101.450195251462
2013-06-29,2.2365000000,101.472884587630
2013-06-30,0.3056000000,101.475985598983
2013-07-01,0.2235000000,101.478253587261
2013-07-02,1.1132000000,101.489550146450
2013-07-03,1.0855000000,101.500566837119
2013-07-04,1.4981000000,101.515772637036
2013-07-06,2.0842000000,101.536930554369
2013-07-07,0.9220000000,101.546292259367
2013-07-08,0.6619000000,101.553013608451
2013-07-09,0.9476000000,101.562636772021
2013-07-10,0.7917000000,101.570677485974
2013-07-11,1.2667000000,101.583543443691
2013-07-13,1.6556000000,101.600361615144
2013-07-14,0.8264000000,101.608757869028
2013-07-15,0.8644000000,101.617540930058
2013-07-16,0.8503000000,101.626181469563
2013-07-17,0.8280000000,101.634596117389
2013-07-18,0.8556000000,101.643291973433
2013-07-20,1.7116000000,101.660689239287
2013-07-21,0.8616000000,101.669448324272
2013-07-22,0.8787000000,101.678382018696
2013-07-23,0.8259000000,101.686779636267
2013-07-24,0.8849000000,101.695777899397
2013-07-25,0.9125000000,101.705057639130
2013-07-27,1.8528000000,101.723901552209
2013-07-28,1.0017000000,101.734091235428
2013-07-29,0.9646000000,101.743904505869
2013-07-30,0.9884000000,101.753960873390
2013-07-31,0.9802000000,101.763934796635
2013-08-01,0.9668000000,101.773773333851
2013-08-03,1.9163000000,101.793276242035
2013-08-04,0.9757000000,101.803208211998
2013-08-05,0.9644000000,101.813026113398
2013-08-06,0.9840000000,101.823044515167
2013-08-07,0.9819000000,101.833042519908
2013-08-08,0.9776000000,101.842997718145
2013-08-10,1.9503000000,101.862860157990
2013-08-11,0.9737000000,101.872778544684
2013-08-12,0.9780000000,101.882741702425
2013-08-13,0.9872000000,101.892799566686
2013-08-14,0.9813000000,101.902798307108
2013-08-15,0.9793000000,101.912777648146
2013-08-17,1.9510000000,101.932660831065
2013-08-18,0.9883000000,101.942734835935
2013-08-19,0.9936000000,101.952863866068
2013-08-20,1.6660000000,101.969849213188
2013-08-21,1.0173000000,101.980222605949
2013-08-22,1.0251000000,101.990676598568
2013-08-24,2.0714000000,102.011802947319
2013-08-25,1.0113000000,102.022119400951
2013-08-26,1.0197000000,102.032522596466
2013-08-27,1.0227000000,102.042957462552
2013-08-28,0.9743000000,102.052899507898
2013-08-29,0.9885000000,102.062987437014
2013-08-31,1.9755000000,102.083149980182
2013-09-01,0.9734000000,102.093086754001
2013-09-02,0.9895000000,102.103188864935
2013-09-03,0.9900000000,102.113297080633
2013-09-04,0.9899000000,102.123405275911
2013-09-05,0.9712000000,102.133323501032
2013-09-07,1.9292000000,102.153027061801
2013-09-08,0.9698000000,102.162933862366
2013-09-09,0.9838000000,102.172984651799
2013-09-10,0.9949000000,102.183149842042
2013-09-11,1.8912000000,102.202474719340
2013-09-12,0.9991000000,102.212685768590
2013-09-14,1.9999000000,102.233127283616
2013-09-15,1.0036000000,102.243387400271
2013-09-16,1.0099000000,102.253712959964
2013-09-17,1.0115000000,102.264055923030
2013-09-21,4.0495000000,102.305467752476
2013-09-22,1.0043000000,102.315742290602
2013-09-23,1.0491000000,102.326476235126
2013-09-24,1.1502000000,102.338245826423
2013-09-25,1.1880000000,102.350403610027
2013-09-26,1.1561000000,102.362236340188
2013-09-28,2.3179000000,102.385962882949
2013-09-29,1.1586000000,102.397825320609
2013-10-06,8.1095000000,102.480864837053
2013-10-07,1.1624000000,102.492777212782
2013-10-08,1.1542000000,102.504606929127
2013-10-09,1.8022000000,102.523080309388
2013-10-10,1.1460000000,102.534829454392
2013-10-12,2.2778000000,102.558184837845
2013-10-13,1.0275000000,102.568722691337
2013-10-14,1.1350000000,102.580364241362
2013-10-15,1.1326000000,102.591982493416
2013-10-16,1.1267000000,102.603541532084
2013-10-17,1.0943000000,102.614769437634
2013-10-19,2.1656000000,102.636991692103
2013-10-20,1.1117000000,102.648401846470
2013-10-21,1.0812000000,102.659500191677
2013-10-22,1.0903000000,102.670693156983
2013-10-23,1.1089000000,102.682078310147
2013-10-24,1.1172000000,102.693549951936
2013-10-26,2.2482000000,102.716637515836
2013-10-27,1.1678000000,102.728632764765
2013-10-28,1.0627000000,102.739549736569
2013-10-29,1.1888000000,102.751763414242
2013-10-30,1.1915000000,102.764006286853
2013-10-31,1.2355000000,102.776702779829
2013-11-02,2.4675000000,102.802062931240
2013-11-03,1.2252000000,102.814658239991
2013-11-04,1.2260000000,102.827263317091
2013-11-05,1.2347000000,102.839959399293
2013-11-06,1.2158000000,102.852462681557
2013-11-07,1.1988000000,102.864792634783
2013-11-09,2.3857000000,102.889333088362
2013-11-10,1.2088000000,102.901770350945
2013-11-11,1.1798000000,102.913910701811
2013-11-12,1.1686000000,102.925937221416
2013-11-13,1.1693000000,102.937972351255
2013-11-14,1.2096000000,102.950423728391
2013-11-16,2.4195000000,102.975332583412
2013-11-17,1.0040000000,102.985671306803
2013-11-18,1.2134000000,102.998167588160
2013-11-19,1.1930000000,103.010455269553
2013-11-20,1.1943000000,103.022757808226
2013-11-21,1.1786000000,103.034900070461
2013-11-23,2.3682000000,103.059300795496
2013-11-24,1.2043000000,103.071712227091
2013-11-25,1.2485000000,103.084580730362
2013-11-26,1.2753000000,103.097727106943
2013-11-27,1.2934000000,103.111061766967
2013-11-28,1.3052000000,103.124519822749
2013-11-30,2.6061000000,103.151395103860
2013-12-01,1.3192000000,103.165002835902
2013-12-02,1.3292000000,103.178715528079
2013-12-03,1.3357000000,103.192497109112
2013-12-04,1.5674000000,103.208671501109
2013-12-05,1.2504000000,103.221576713393
2013-12-07,2.4764000000,103.247138504650
2013-12-08,1.2884000000,103.260440865975
2013-12-09,1.2745000000,103.273601409164
2013-12-10,1.2828000000,103.286849346752
2013-12-11,1.2801000000,103.300071096337
2013-12-12,1.2294000000,103.312770807078
2013-12-14,2.3911000000,103.337473923706
2013-12-15,1.2696000000,103.350593649395
2013-12-16,1.2790000000,103.363812190323
2013-12-17,1.2862000000,103.377106843847
2013-12-18,1.3409000000,103.390968680103
2013-12-19,1.3660000000,103.405091886425
2013-12-21,2.7391000000,103.433415575144
2013-12-22,1.5422000000,103.449367076494
2013-12-23,1.6511000000,103.466447601492
2013-12-24,1.5553000000,103.482539738087
2013-12-25,1.7125000000,103.500261123017
2013-12-26,1.7293000000,103.518159423173
2013-12-28,3.4453000000,103.553824534639
2013-12-29,1.6183000000,103.570582650064
2013-12-30,1.6600000000,103.587775366784
2013-12-31,1.8001000000,103.606422202227
2014-01-01,1.7373000000,103.624421745957
2014-01-02,2.2183000000,103.647408751433
2014-01-04,3.4257000000,103.682915244249
2014-01-05,1.6711000000,103.700241696215
2014-01-06,1.6125000000,103.716963360188
2014-01-07,2.0892000000,103.738631908174
2014-01-08,1.5127000000,103.754324451022
2014-01-09,1.5005000000,103.769892787406
2014-01-11,3.0419000000,103.801458551093
2014-01-12,1.3927000000,103.815914980226
2014-01-13,1.4871000000,103.831353444942
2014-01-14,1.4686000000,103.846602117509
2014-01-15,1.4825000000,103.861997376273
2014-01-16,1.5565000000,103.878163496165
2014-01-18,3.2744000000,103.912177362020
2014-01-19,1.5864000000,103.928661989837
2014-01-20,1.7273000000,103.946613587622
2014-01-21,1.7558000000,103.964864534036
2014-01-22,1.7171000000,103.982716340925
2014-01-23,1.6695000000,104.000076255418
2014-01-25,3.3208000000,104.034612600741
2014-01-26,1.6778000000,104.052067528043
2014-01-27,1.6708000000,104.069452547486
2014-01-28,1.6414000000,104.086534507427
2014-01-29,1.6899000000,104.104124090893
2014-02-05,11.7970000000,104.226935726083
2014-02-06,1.6872000000,104.244520894679
2014-02-08,3.3744000000,104.279697165810
2014-02-09,1.9512000000,104.300044220321
2014-02-10,1.6154000000,104.316892849464
2014-02-11,1.6179000000,104.333770279558
2014-02-12,1.5601000000,104.350047391060
2014-02-13,1.5467000000,104.366187212890
2014-02-15,3.0780000000,104.398311125314
2014-02-16,1.7517000000,104.416598577474
2014-02-17,1.3336000000,104.430523575060
2014-02-18,1.3630000000,104.444757455423
2014-02-19,1.4036000000,104.459417321580
2014-02-20,1.3601000000,104.473624846930
2014-02-22,2.7047000000,104.501881828242
2014-02-23,1.3964000000,104.516474471020
2014-02-24,1.3521000000,104.530606143534
2014-02-25,1.3370000000,104.544581885575
2014-02-26,1.4075000000,104.559296535475
2014-02-27,1.3059000000,104.572950934010
2014-03-01,2.6065000000,104.600207873671
2014-03-02,1.3030000000,104.613837280757
2014-03-03,1.5077000000,104.629609909004
2014-03-04,1.2425000000,104.642610138035
2014-03-05,1.2117000000,104.655289683105
2014-03-06,1.2096000000,104.667948786945
2014-03-08,2.4112000000,104.693186322757
2014-03-09,1.2148000000,104.705904451031
2014-03-10,1.1751000000,104.718208441863
2014-03-11,1.3002000000,104.731823903325
2014-03-12,1.1507000000,104.743875394302
2014-03-13,1.1201000000,104.755607755784
2014-03-15,2.2707000000,104.779394611638
2014-03-16,1.3137000000,104.793159480708
2014-03-17,1.1191000000,104.804886883185
2014-03-18,1.0912000000,104.816323192442
2014-03-19,1.0870000000,104.827716726773
2014-03-20,1.0768000000,104.839004575310
2014-03-22,2.1642000000,104.861693832680
2014-03-23,1.0637000000,104.872847971053
2014-03-24,1.0310000000,104.883660361679
2014-03-25,1.0864000000,104.895054922541
2014-03-26,1.0993000000,104.906586035928
2014-03-27,1.1137000000,104.918269482415
2014-03-29,2.1541000000,104.940869926844
2014-03-30,1.0723000000,104.952122736327
2014-03-31,1.6292000000,104.969221536163
2014-04-01,1.2193000000,104.982020433345
2014-04-02,1.1389000000,104.993976835652
2014-04-03,1.1434000000,105.005981846963
2014-04-06,3.4312000000,105.042011499455
2014-04-07,1.1392000000,105.053977885405
2014-04-08,1.0822000000,105.065346826891
2014-04-09,1.0620000000,105.076504766724
2014-04-10,1.0722000000,105.087771069566
2014-04-12,2.1398000000,105.110257750819
2014-04-13,1.0913000000,105.121728433247
2014-04-14,1.0760000000,105.133039531227
2014-04-15,1.0691000000,105.144279304483
2014-04-16,1.0585000000,105.155408826447
2014-04-17,1.0435000000,105.166381793358
2014-04-19,2.0938000000,105.188401530378
2014-04-20,1.0203000000,105.199133902987
2014-04-21,1.0442000000,105.210118796549
2014-04-22,1.0405000000,105.221065909409
2014-04-23,1.0528000000,105.232143583228
2014-04-24,1.0633000000,105.243332917056
2014-04-26,2.1281000000,105.265729750734
2014-04-27,1.2469000000,105.278855334576
2014-04-28,1.0824000000,105.290250717878
2014-04-29,1.1095000000,105.301932671195
2014-05-03,4.4395000000,105.348681464204
2014-05-04,1.3673000000,105.363085789421
2014-05-05,1.0940000000,105.374612511006
2014-05-06,1.0881000000,105.386078322593
2014-05-07,1.0829000000,105.397490581015
2014-05-08,1.1034000000,105.409120140126
2014-05-10,2.1134000000,105.431397303576
2014-05-11,1.0344000000,105.442303127313
2014-05-12,1.0247000000,105.453107800115
2014-05-13,1.0218000000,105.463882998670
2014-05-14,1.0107000000,105.474542233324
2014-05-15,1.0054000000,105.485146643801
2014-05-17,2.0181000000,105.506434601245
2014-05-18,0.9979000000,105.516963088354
2014-05-19,0.9884000000,105.527392384985
2014-05-20,0.9930000000,105.537871255049
2014-05-21,0.9881000000,105.548299452108
2014-05-22,1.0613000000,105.559501293129
2014-05-24,1.9086000000,105.579648379545
2014-05-25,0.9979000000,105.590184172657
2014-05-26,1.0794000000,105.601581577137
2014-05-27,1.0115000000,105.612263177113
2014-05-28,1.0099000000,105.622928959572
2014-05-29,1.0140000000,105.633639124568
2014-06-01,2.9897000000,105.665220413657
2014-06-02,1.0427000000,105.676238126190
2014-06-03,1.0102000000,105.686913539765
2014-06-04,1.2211000000,105.699818968778
2014-06-05,1.0010000000,105.710399520656
2014-06-07,1.9991000000,105.731532086624
2014-06-08,0.9854000000,105.741950871796
2014-06-09,0.9827000000,105.752342133308
2014-06-10,0.9812000000,105.762718553119
2014-06-11,1.0252000000,105.773561347025
2014-06-12,1.0312000000,105.784468716671
2014-06-14,1.9642000000,105.805246902016
2014-06-15,1.0339000000,105.816186106493
2014-06-16,0.9827000000,105.826584663102
2014-06-17,1.1122000000,105.838354695848
2014-06-18,1.0349000000,105.849307907176
2014-06-19,1.0315000000,105.860226263286
2014-06-21,1.9685000000,105.881064848826
2014-06-22,1.0283000000,105.891952598725
2014-06-23,1.0293000000,105.902852057406
2014-06-24,1.0581000000,105.914057638182
2014-06-25,1.0866000000,105.925566259685
2014-06-26,1.0742000000,105.936944784012
2014-06-28,2.1176000000,105.959377991440
2014-06-29,1.0938000000,105.970967828205
2014-06-30,1.1008000000,105.982633112343
2014-07-01,1.4198000000,105.997680526592
2014-07-02,1.1380000000,106.009743062636
2014-07-03,1.1047000000,106.021453958952
2014-07-05,2.2492000000,106.045300304377
2014-07-06,1.0965000000,106.056928171555
2014-07-07,1.0837000000,106.068421560861
2014-07-08,1.0726000000,106.079798459758
2014-07-09,1.0751000000,106.091203098890
2014-07-10,1.0795000000,106.102655644265
2014-07-12,2.1626000000,106.125601404574
2014-07-13,1.0763000000,106.137023703054
2014-07-14,1.0720000000,106.148401591995
2014-07-15,1.0662000000,106.159719134572
2014-07-16,1.0573000000,106.170943401676
2014-07-17,1.0630000000,106.182229372960
2014-07-19,2.0814000000,106.204330142182
2014-07-20,0.9928000000,106.214874108078
2014-07-21,1.0713000000,106.226252907541
2014-07-22,1.0686000000,106.237604244927
2014-07-23,1.0768000000,106.249043910152
2014-07-24,1.0859000000,106.260581493830
2014-07-26,2.1778000000,106.283722923268
2014-07-27,1.0930000000,106.295339734184
2014-07-28,1.0880000000,106.306904667147
2014-07-29,1.0774000000,106.318358173056
2014-07-30,1.0766000000,106.329804407497
2014-07-31,1.0731000000,106.341214658807
2014-08-02,2.1438000000,106.364012088406
2014-08-03,1.1980000000,106.376754497054
2014-08-04,1.1021000000,106.388478279167
2014-08-05,1.0559000000,106.399711838589
2014-08-06,1.0485000000,106.410867848375
2014-08-07,1.0374000000,106.421906911806
2014-08-09,2.0676000000,106.443910705279
2014-08-10,1.0341000000,106.454918070085
2014-08-11,1.0211000000,106.465788181769
2014-08-12,1.0480000000,106.476945796370
2014-08-13,1.0216000000,106.487823481153
2014-08-14,1.0233000000,106.498720380130
2014-08-16,2.0470000000,106.520520668192
2014-08-17,1.0142000000,106.531323979398
2014-08-18,1.0177000000,106.542165672239
2014-08-19,1.0052000000,106.552875290733
2014-08-20,1.0073000000,106.563608361861
2014-08-21,1.0131000000,106.574404321024
2014-08-23,2.0225000000,106.595958994298
2014-08-24,1.0045000000,106.606666558379
2014-08-25,1.0269000000,106.617613996968
2014-08-26,1.0465000000,106.628771530272
2014-08-27,1.0256000000,106.639707377080
2014-08-28,1.0326000000,106.650718993264
2014-08-30,2.0782000000,106.659015150012
2014-08-31,1.0424000000,106.670133285752
2014-09-01,1.0461000000,106.695162940550
2014-09-02,0.9892000000,106.741993522757
2014-09-03,0.9850000000,106.767447815868
2014-09-04,0.9759000000,106.745850561263
2014-09-07,2.9172000000,106.757776471935
2014-09-08,0.9852000000,106.768294248073
2014-09-09,1.0308000000,106.764350887028
2014-09-10,0.9971000000,106.780332924726
2014-09-11,1.0127000000,106.814646126245
2014-09-13,2.0143000000,106.845778673871
2014-09-14,0.9988000000,106.856450430245
2014-09-15,0.9945000000,106.843568328177
2014-09-16,0.9898000000,106.847735977752
2014-09-17,0.9877000000,106.851872815795
2014-09-18,1.1552000000,106.882383614889
2014-09-20,2.0213000000,106.903987751090
2014-09-21,1.0537000000,106.915252224279
2014-09-22,1.0205000000,106.917613958852
2014-09-23,1.0453000000,106.919163305667
2014-09-24,1.0646000000,106.900601903873
2014-09-25,1.0696000000,106.913104952921
2014-09-27,2.1247000000,106.989312816821
2014-09-28,1.0719000000,107.000781001262
2014-09-29,1.0732000000,107.086094926186
2014-10-06,7.5130000000,107.239364558734
2014-10-07,1.0792000000,107.250937830957
2014-10-08,1.0340000000,107.133500422359
2014-10-09,1.1631000000,107.164169003891
2014-10-11,2.1057000000,107.152452720119
2014-10-12,1.0321000000,107.163511924765
2014-10-13,1.0176000000,107.174416883738
2014-10-14,0.9782000000,107.205260160155
2014-10-15,0.9868000000,107.216910401897
2014-10-16,0.9348000000,107.225861711874
2014-10-18,2.0323000000,107.255162215215
2014-10-19,1.0201000000,107.266103314314
2014-10-20,0.9607000000,107.247454572670
2014-10-21,1.0512000000,107.245857809377
2014-10-22,1.2540000000,107.247506214125
2014-10-23,0.9673000000,107.261096588100
2014-10-25,2.0797000000,107.281259017292
2014-10-26,1.1977000000,107.294108093684
2014-10-27,1.0496000000,107.313958443086
2014-10-28,0.9882000000,107.344952269763
2014-10-29,0.9606000000,107.358482167570
2014-10-30,0.9784000000,107.366840350416
2014-11-01,1.9443000000,107.398454818001
2014-11-02,0.9841000000,107.409023899940
2014-11-03,1.0729000000,107.403366582909
2014-11-04,0.9804000000,107.413896408969
2014-11-05,0.9706000000,107.418954380322
2014-11-06,0.9841000000,107.432746369419
2014-11-08,1.8619000000,107.465643427614
