date,z_score,gold_transfer_positive_toward_gold,gold_cny,money511990_cny,spy_tr,oneq_tr,etf510210_cny,etf510300_cny,gross
2008-03-07,2.5955669076,-0.0871147471,0.2462711662,0.0000000000,0.0000000000,0.1021878224,0.0000000000,0.0000000000,0.3484589886
2008-04-25,0.9335798487,0.0000000000,0.3333859133,0.0000000000,0.0000000000,0.0150730753,0.0000000000,0.0000000000,0.3484589886
2008-05-26,1.0197090531,-0.0871147471,0.2462711662,0.0000000000,0.0000000000,0.1021878224,0.0000000000,0.0000000000,0.3484589886
2008-05-28,0.8319401170,0.0000000000,0.3333859133,0.0000000000,0.0000000000,0.0150730753,0.0000000000,0.0000000000,0.3484589886
2008-06-06,0.4281299259,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2009-03-09,2.5404268576,-0.0796561499,0.2205966345,0.0000000000,0.0000000000,0.0980279649,0.0000000000,0.0000000000,1.0000000000
2009-04-06,0.9548153154,0.0000000000,0.3002527843,0.0000000000,0.0000000000,0.0183718151,0.0000000000,0.0000000000,1.0000000000
2009-04-08,1.0184851470,-0.0796561499,0.2205966345,0.0000000000,0.0000000000,0.0980279649,0.0000000000,0.0000000000,1.0000000000
2009-04-09,0.9493691413,0.0000000000,0.3002527843,0.0000000000,0.0000000000,0.0183718151,0.0000000000,0.0000000000,1.0000000000
2009-06-01,0.6981295988,0.0000000000,0.3437890311,0.0000000000,0.0000000000,0.0860179998,0.0000000000,0.0000000000,0.8547931052
2009-06-08,0.4125309407,0.0000000000,0.2248714631,0.0000000000,0.0000000000,0.2218513062,0.0000000000,0.0000000000,0.7489177686
2009-08-24,-0.5341702091,0.0000000000,0.8894245588,0.0000000000,0.0128343477,0.0871218698,0.0000000000,0.0000000000,1.0000000000
2009-11-12,-0.3210591391,0.0000000000,0.5601870629,0.0000000000,0.0270281392,0.3996747482,0.0000000000,0.0000000000,1.0000000000
2010-01-11,-0.6847136710,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2010-02-05,-0.4641078010,0.0000000000,0.2403795157,0.0000000000,0.0000000000,0.4897530598,0.0000000000,0.0000000000,0.7301325755
2010-03-11,-1.2802753713,0.1825331439,0.4229126596,0.0000000000,0.0000000000,0.3072199159,0.0000000000,0.0000000000,0.7301325755
2010-04-08,-0.9834482815,0.0000000000,0.2403795157,0.0000000000,0.0000000000,0.4897530598,0.0000000000,0.0000000000,0.7301325755
2010-04-09,-1.0689470297,0.1825331439,0.4229126596,0.0000000000,0.0000000000,0.3072199159,0.0000000000,0.0000000000,0.7301325755
2010-04-28,-0.8640202338,0.0000000000,0.2403795157,0.0000000000,0.0000000000,0.4897530598,0.0000000000,0.0000000000,0.7301325755
2010-04-30,-1.1093968576,0.2064254089,0.4428110189,0.0000000000,0.0000000000,0.3828906169,0.0000000000,0.0000000000,0.8257016357
2010-05-03,-0.4830536811,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2010-07-23,1.0662007913,-0.1472875265,0.3247233533,0.0000000000,0.0000000000,0.2644267526,0.0000000000,0.0000000000,0.5891501060
2010-07-26,0.7917402218,0.0000000000,0.4720108798,0.0000000000,0.0000000000,0.1171392261,0.0000000000,0.0000000000,0.5891501060
2010-08-12,1.1560197606,-0.1472875265,0.3247233533,0.0000000000,0.0000000000,0.2644267526,0.0000000000,0.0000000000,0.5891501060
2010-09-14,0.9209851165,0.0000000000,0.4720108798,0.0000000000,0.0000000000,0.1171392261,0.0000000000,0.0000000000,0.5891501060
2010-09-15,1.2143804516,-0.1472875265,0.3247233533,0.0000000000,0.0000000000,0.2644267526,0.0000000000,0.0000000000,0.5891501060
2010-09-21,0.9246794696,0.0000000000,0.4720108798,0.0000000000,0.0000000000,0.1171392261,0.0000000000,0.0000000000,0.5891501060
2010-09-23,1.1694804637,-0.1472875265,0.3247233533,0.0000000000,0.0000000000,0.2644267526,0.0000000000,0.0000000000,0.5891501060
2010-09-27,0.9690620686,0.0000000000,0.4720108798,0.0000000000,0.0000000000,0.1171392261,0.0000000000,0.0000000000,0.5891501060
2010-09-28,1.0532494908,-0.1472875265,0.3247233533,0.0000000000,0.0000000000,0.2644267526,0.0000000000,0.0000000000,0.5891501060
2010-10-15,1.4173432132,-0.1613478646,0.3318075837,0.0000000000,0.0000000000,0.3135838747,0.0000000000,0.0000000000,0.7934732721
2010-10-20,0.9549240225,0.0000000000,0.4931554483,0.0000000000,0.0000000000,0.1522360101,0.0000000000,0.0000000000,0.7934732721
2010-11-10,1.1053859447,-0.1613478646,0.3318075837,0.0000000000,0.0000000000,0.3135838747,0.0000000000,0.0000000000,0.7934732721
2010-11-11,0.8580259979,0.0000000000,0.4931554483,0.0000000000,0.0000000000,0.1522360101,0.0000000000,0.0000000000,0.7934732721
2010-11-24,1.0399774135,-0.1613478646,0.3318075837,0.0000000000,0.0000000000,0.3135838747,0.0000000000,0.0000000000,0.7934732721
2010-11-25,0.7298171738,0.0000000000,0.4931554483,0.0000000000,0.0000000000,0.1522360101,0.0000000000,0.0000000000,0.7934732721
2010-12-01,1.0800046353,-0.1613478646,0.3318075837,0.0000000000,0.0000000000,0.3135838747,0.0000000000,0.0000000000,0.7934732721
2010-12-02,0.8103946099,0.0000000000,0.4931554483,0.0000000000,0.0000000000,0.1522360101,0.0000000000,0.0000000000,0.7934732721
2011-01-07,-0.4744327469,0.0000000000,0.3418554087,0.0000000000,0.0469937105,0.3245550665,0.0000000000,0.0000000000,0.7501170542
2011-01-27,-1.0671598134,0.1783510464,0.5202064551,0.0000000000,0.0244357640,0.1687619666,0.0000000000,0.0000000000,0.7501170542
2011-01-31,-0.7360129492,0.0000000000,0.3418554087,0.0000000000,0.0469937105,0.3245550665,0.0000000000,0.0000000000,0.7501170542
2011-02-02,-1.0401331171,0.1783510464,0.5202064551,0.0000000000,0.0244357640,0.1687619666,0.0000000000,0.0000000000,0.7501170542
2011-02-04,-0.9989247330,0.0000000000,0.3418554087,0.0000000000,0.0469937105,0.3245550665,0.0000000000,0.0000000000,0.7501170542
2011-02-07,-1.1051200912,0.1783510464,0.5202064551,0.0000000000,0.0244357640,0.1687619666,0.0000000000,0.0000000000,0.7501170542
2011-02-11,-0.9972234593,0.0000000000,0.3418554087,0.0000000000,0.0469937105,0.3245550665,0.0000000000,0.0000000000,0.7501170542
2011-02-14,-1.1458810958,0.1942309296,0.5299483028,0.0000000000,0.0323368063,0.2146386093,0.0000000000,0.0000000000,0.7769237184
2011-02-16,-0.9448966705,0.0000000000,0.3357173732,0.0000000000,0.0577677098,0.3834386354,0.0000000000,0.0000000000,0.7769237184
2011-02-17,-1.0335496527,0.1942309296,0.5299483028,0.0000000000,0.0323368063,0.2146386093,0.0000000000,0.0000000000,0.7769237184
