date,signal_date,gross_decrease,us_decrease,turnover,edge20,edge60,mom_nasdaq_20,mom_nasdaq_60,dd_nasdaq_60,vol_nasdaq_20,mom_gold_20,mom_gold_60,breadth_20,rel_us_gold_20,vix_level,chg_vix_5,vix_term_ratio,chg_real10_20
2011-09-16,2011-09-15,0.36076367460000003,0.0750518282,0.36076367460000003,0.015664855221567523,0.013107093428832513,0.09543820431078265,-0.04147914130115882,-0.1032334378007469,0.018995108418910493,-0.022134669235414184,0.1556964190320811,0.4,0.09997133600230779,31.97,-2.3500000000000014,0.9537589498806681,0.04000000000000001
2011-09-19,2011-09-16,0.18098220539999998,0.03838392039999999,0.18098220539999998,0.006495154834673782,0.00781781443148968,0.11756324048663402,-0.025345582404471267,-0.0987800923570149,0.018423224675018272,-0.019827000980604415,0.19291144024127638,0.4,0.1187006585118201,30.98,-7.540000000000003,0.9402124430955994,0.11
2012-03-07,2012-03-06,0.2237087821,0.0634170784,0.2237087821,0.0028300723738088726,0.009778250954622274,0.0022625651386500856,0.10562634244657354,-0.024346654278349256,0.007284754531961216,-0.04352169305884224,-0.0030702186726979663,0.6,0.04333997031393,20.87,2.91,0.8732217573221758,0.0
2012-03-12,2012-03-09,0.44130263080000004,0.2624579752,0.44130263080000004,-0.00173155762313316,0.02057876133309737,0.0316370612493988,0.16975901428038265,0.0,0.007661506139579158,-0.0038679663169731704,0.07726688681300797,0.8,0.03146529317062663,17.11,-0.17999999999999972,0.8063147973609802,0.0
2012-08-20,2012-08-17,0.13581893280000001,0.0913987424,0.13581893280000001,-0.0074525129600743365,0.0021824555023260738,0.04899602564594363,0.08839273797321723,0.0,0.008998722373792244,0.020268920873987906,0.03450282916919489,0.6,0.02324701829018916,13.45,-1.290000000000001,0.7329700272479563,0.24000000000000005
2012-11-13,2012-11-12,0.3697510971,0.37178476039999997,0.3738184237,-0.021751694807803184,-0.040836931906158766,-0.058194883768566186,-0.07535784023303471,-0.10020831569946687,0.010277618409986986,-0.0072577422513331324,0.04877385676299806,0.0,-0.04575171740539491,16.68,-1.740000000000002,0.8710182767624022,-0.04999999999999993
2013-02-05,2013-02-04,0.2998074601,0.08543591909999998,0.29980746010000003,0.008378866235140541,0.021180051369339332,0.011110413147473075,0.07595498796393985,-0.01403280716051103,0.005634533333388223,0.018093666247359863,-0.03756369467355092,1.0,-0.0006332011797116621,14.67,1.0999999999999996,0.929069031032299,0.010000000000000009
2013-07-29,2013-07-26,0.39215878130000004,0.3413629868,0.4330134034999999,8.325521499143868e-05,-0.012533040472222715,0.06064376513695757,0.0652482713043987,-0.0010594164079419377,0.005450006929771481,0.061780819959002864,-0.10185708266939786,1.0,-0.005401711687169075,12.72,0.1800000000000015,0.8594594594594595,-0.10000000000000003
2013-08-02,2013-08-01,0.21525654390000004,0.21155212770000004,0.3147368811,0.007196098875721304,-0.006016267588102151,0.06732487774791496,0.07810612562013741,0.0,0.0059861441230705525,0.04698969226746419,-0.10886152493946188,1.0,0.014948961847623399,12.94,-0.030000000000001137,0.8893470790378006,0.0
2013-09-04,2013-09-03,0.33915493080000003,0.33520156190000006,0.33915493080000003,-0.018674040004356175,-0.037812379696473955,-0.014664587525336503,0.048896176526130875,-0.02241358335330157,0.008225356239896401,0.1001760566347798,0.022806373726087292,0.6,-0.12455560044306702,16.61,-0.16000000000000014,0.941609977324263,0.37
2014-04-02,2014-04-01,0.3309826132,0.3589095185,0.4040823498,0.006748311418436688,-0.013874824543223955,-0.008955737113651163,0.0539542231151815,-0.015324466653449886,0.009585315185150973,-0.0340583031731968,0.06739328660871324,0.2,0.03797732163417794,13.1,-0.9199999999999999,0.9097222222222222,0.10999999999999999
2014-06-06,2014-06-05,0.5622534777,0.41729886499999996,0.5622534777,-0.025759556568695517,-0.02422154599246113,0.06481441080336126,0.027461533757356937,-0.0013954252734513783,0.007230169987477201,-0.02222834659032691,-0.0702426413549263,0.8,0.07406882860931907,11.68,0.10999999999999943,0.8600883652430044,-0.010000000000000009
2014-12-10,2014-12-09,0.8955121653,0.30314895989999996,0.8955121653,-0.07886390692384149,-0.08887349892618783,0.033649362803033656,0.05432069716799215,0.0,0.005343215703185463,0.0683557140757658,0.0013753583975975037,1.0,-0.04120030530523422,14.89,2.040000000000001,0.881586737714624,0.04999999999999999
2014-12-31,2014-12-30,0.065,0.0,0.065,-0.0011750944265726954,-0.009617987903312662,0.01331697664975584,0.10083527273529436,-0.0093926001447181,0.010839882827992642,0.0123217714275905,0.004003630036972794,1.0,0.0020693379472600526,15.92,1.1199999999999992,0.8834628190899001,0.050000000000000044
2015-05-28,2015-05-27,0.3192746125,0.13495196769999995,0.32163434729999996,0.0008498033399510973,0.03829134088223628,0.01632919863090776,0.016590701463343516,0.0,0.008637935792643913,-0.019581162255658313,-0.023661007341033713,0.8,0.03160181996803968,13.27,0.3899999999999988,0.8852568378919279,0.2
2015-06-29,2015-06-26,0.28580393160000006,0.2612309481,0.28580393160000006,-0.005357058859540111,0.0010156299335467812,0.0038091574440377585,0.04175268610631666,-0.015045100429954217,0.006266001909543223,-0.012566444397036247,-0.021358355103453297,0.2,0.013966531870172938,14.02,0.05999999999999872,0.9068564036222508,0.24999999999999994
2015-07-22,2015-07-21,0.30860982509999996,0.24147463019999998,0.3086098251,-0.0015733040759100918,0.01650062126535531,0.009776066353956558,0.030883291936874002,-0.001946380014345439,0.00974182898436106,-0.06147029700236639,-0.09064898644365604,0.2,0.06541607895644547,12.22,-1.1499999999999986,0.8284745762711865,0.030000000000000027
2015-07-27,2015-07-24,0.15803405309999996,0.15962928189999998,0.16329195989999998,0.009590418613386813,-0.0015472307646673933,0.0015671711788847187,0.017564254964623993,-0.02495372552626629,0.0100503252487531,-0.07441596468702472,-0.07442274289247397,0.2,0.06995962456667493,13.74,1.790000000000001,0.8779552715654952,-0.05999999999999994
2015-09-10,2015-09-09,0.378248228,0.35113847930000003,0.378248228,-0.004968222888313914,-0.021751968658894477,-0.058190034134126045,-0.03499168690027499,-0.06826370099740997,0.021174706763085607,-0.020112242594064633,-0.03765430903328382,0.0,-0.04405535596103527,26.23,0.14000000000000057,0.9969593310528316,0.13
2015-10-29,2015-10-28,0.13745353589999992,0.10336548629999998,0.13745353589999998,-0.00012216241102470157,0.00491553331529283,0.10335742104298085,0.015141509576777512,-0.0049116813835715645,0.009448747200590543,0.05457353182928726,0.1092802579264478,1.0,0.041673250894793346,14.33,-2.369999999999999,0.8193253287592911,-0.020000000000000018
2015-11-10,2015-11-09,0.048149978100000046,0.06798534460000002,0.12329482989999999,-0.0011832563056649382,0.003171820311776304,0.05963724805242232,-0.004266065007734521,-0.00872607012006621,0.009721944259533924,-0.061647320572106534,-0.033781687560413554,0.8,0.10983919649486495,16.52,2.369999999999999,0.876392572944297,0.18000000000000005
2015-11-12,2015-11-11,0.386667216,0.3299947403,0.386667216,-0.010105285857521724,0.022367611872494222,0.06261868202352905,0.005141233207473395,-0.013531104031008212,0.009604976180682174,-0.07879569244644724,-0.04359125247075113,0.8,0.13192689726828866,16.06,0.5499999999999989,0.870460704607046,0.27
2016-03-08,2016-03-07,0.18195160140000005,0.2177264276,0.2535012538,-0.011878903701148014,-0.02022164809297447,0.08931820053441575,-0.03695038138103035,-0.07424206570055991,0.010956464016740875,0.043940973024012564,0.18582531053327744,1.0,0.03592642978433469,17.35,-3.1999999999999993,0.8718592964824122,-0.09000000000000002
2016-04-29,2016-04-28,0.05424663560000004,-0.11676117180000001,0.294107404,0.008161284721667472,-0.0037300825802541716,-0.010266177140182853,0.04948436044471061,-0.03140877652005836,0.00904905127418107,0.02964418462677365,0.0763799965641152,0.4,-0.02934892715479931,15.22,1.2700000000000014,0.8560179977502812,-0.04000000000000001
2016-07-25,2016-07-22,0.04704675540000003,0.2479803868,0.4489140182,-0.0027161850064658186,-0.01038542753247823,0.09136166364895026,0.09911172310855476,0.0,0.009588017881411708,0.01993811550189495,0.060682328178717215,1.0,0.06351668159694146,12.02,-0.6500000000000004,0.760759493670886,-0.09
2016-11-17,2016-11-16,0.7806972858,0.5402415584,0.7806972858,-0.012232902913842346,-0.048453271530573556,0.030494234953850174,0.04855676493906125,0.0,0.009383410600954134,-0.015520150185330928,-0.04621477826252063,0.8,0.049100700789260765,13.72,-0.6600000000000001,0.8537647790914749,0.31
2016-12-06,2016-12-05,0.31223208179999995,0.21678946129999993,0.31223208179999995,-0.00938681057152636,-0.02804207669892515,0.044071007754936664,0.049488285073163274,-0.021900642302806306,0.007377325782234668,-0.07168380946981545,-0.0934158569409681,0.8,0.11916407507381321,12.14,-1.0099999999999998,0.7698161065313888,0.33
2017-09-15,2017-09-14,0.12123834089999996,0.20880748750000008,0.5670054349,-0.0061731231465036625,-0.005987743504596965,0.014450759130048452,-0.011012453815716583,-0.02838802385856498,0.007819349091968138,0.012095720056884085,0.021989288304791188,1.0,-0.0007360166739752705,10.44,-1.1100000000000012,0.7933130699088146,-0.07
2017-11-17,2017-11-16,0.3880953333,0.07276659549999998,0.3880953333,0.005067811801244521,0.01798520211359727,0.030767681454037188,0.07843065414705852,0.0,0.007408490082722458,-0.008172316670591595,-0.015222109588365451,0.8,0.029264419193696267,11.76,1.2599999999999998,0.8424068767908309,0.040000000000000036
2017-12-12,2017-12-11,0.16870168060000001,0.10022445010000001,0.43846777600000003,-0.011067332514845402,-0.013689948896209857,0.01387678598830111,0.07267345659774938,-0.002253330371991158,0.00653279939716505,-0.030374673127793628,-0.0449163253667858,0.4,0.050075555274753825,9.34,-2.34,0.760586319218241,-0.010000000000000009
2018-03-09,2018-03-08,0.167194297,0.057748566200000045,0.28467808219999996,0.0024787894276692493,0.0027492312782981133,0.09709633877240487,0.038615638717273804,-0.015248181889197965,0.008703607002954673,0.003932026908512798,0.010460750866933433,1.0,0.07573632900885419,16.54,-5.93,0.9097909790979097,-0.010000000000000009
2018-10-08,2018-10-05,0.26256309890000007,0.23918217310000012,0.2625630989000001,0.008700184561629935,0.029598120216845596,-0.010639317600791065,0.02024450647009224,-0.0351873656205407,0.007242540971859396,0.007745053770005894,-0.0025478621778587396,0.8,-0.008710225555880302,14.82,2.700000000000001,0.912,0.2300000000000001
2018-10-12,2018-10-11,0.35709686909999994,0.34986782219999996,0.35709686909999994,-0.002707866578633799,0.0322244801866491,-0.07680233180734686,-0.04530051825775139,-0.08667506056407193,0.011440652872299593,0.024361112157929687,0.02127005449563968,0.2,-0.08859696174361054,24.98,10.76,1.1586270871985158,0.15000000000000002
2018-11-07,2018-11-06,0.12337048820000002,0.2212123876,0.319054287,0.011094593659640833,0.01811257577298129,-0.04825287852167304,-0.058403790703524194,-0.08025854814454159,0.020773907577624536,0.02916490152321205,0.028042220811936414,0.2,-0.07570527133311528,19.91,-3.4400000000000013,1.0168539325842698,0.10999999999999988
2019-04-26,2019-04-25,0.22922105180000008,0.09516296599999999,0.24523654240000003,-0.0015719633009579944,-0.022194977689333054,0.05991967106454932,0.12217344007781672,0.0,0.005210992593196783,-0.007557334946314498,-0.028965042178881517,0.8,0.05782357827598705,13.25,1.1600000000000001,0.871137409598948,0.0
2019-10-11,2019-10-10,0.11225483059999997,-0.002378983500000001,0.17085705820000002,0.0020252326846590756,-0.00628904296021608,-0.02490742767826104,0.0029436322185611985,-0.025983132516084306,0.010199562046468895,-0.00031064727543184123,0.07093717491425644,0.0,-0.021581472816137315,17.57,-1.5500000000000007,0.9350718467269825,-0.010000000000000009
2020-03-30,2020-03-27,0.23604488890000003,0.0236175679,0.23604488890000003,-0.0152796956563989,-0.02381436740549714,-0.1102391488455895,-0.15346698877268472,-0.22466288632579456,0.05721466757166035,0.0563725412681606,0.08166875861458811,0.2,-0.1744393058365718,65.54,-0.5,1.1756053811659195,0.060000000000000026
2020-04-22,2020-04-21,0.09991799999999995,0.09991799999999998,0.09991799999999998,-0.011684228335450632,-0.023573429904976833,0.1195203617033842,-0.08822791283289633,-0.14616576875245646,0.02967683273095474,0.02365859571500817,0.11476607952517726,1.0,0.09798114461297192,45.41,7.649999999999999,1.0492144177449167,-0.25
2020-06-22,2020-06-19,0.211528785,0.04758594750000002,0.21152878500000005,-0.007988680667999029,-0.017068150542251158,0.05801179424781644,0.3221353155540907,-0.005005557725977772,0.014343998013788387,0.00423216248199032,0.05965004714976363,1.0,0.04459963092566388,35.12,-0.970000000000006,0.9574700109051254,-0.13999999999999996
2020-11-05,2020-11-04,0.7083959489,0.45526467449999997,0.7083959489,-0.009895390568667773,-0.016139350623144453,-0.00011630068013102068,0.008940581288794158,-0.0624345281372326,0.017167925446283837,-0.013643143247591749,-0.05232617319454924,0.4,0.007210106484366541,29.57,-10.71,0.986324216144096,0.040000000000000036
2020-12-07,2020-12-04,0.45396798790000004,0.3393721185,0.6213068869,-0.010137756271578757,-0.0025532998603860473,0.03535706734154065,0.09718279773485516,0.0,0.009725851568610076,-0.06818670966563045,-0.09640464843178775,0.8,0.10661388332541011,20.79,-0.05000000000000071,0.8559077809798271,-0.10000000000000009
2021-01-14,2021-01-13,0.5460320121,0.3352906176,0.5460320121,-0.023267618599860436,-0.02407309548668287,0.03039720496461973,0.10382599942170789,-0.004579455215095396,0.01017177475700952,-0.017583201039549246,-0.06389499480216143,0.8,0.04244336795720971,22.21,-2.8599999999999994,0.8692759295499022,0.030000000000000027
2021-04-14,2021-04-13,0.11698347280000002,0.016975314599999992,0.11698347279999999,-0.0037413464761275003,-0.004992457999532204,0.046733193913090165,0.07186485141747934,0.0,0.012145313795046313,0.015174361364656663,-0.04101658935058672,0.6,0.03463110125891522,16.65,-1.4700000000000024,0.8012512030798844,-0.009999999999999898
2021-11-09,2021-11-08,0.8856669116,0.8462746085999999,0.8856669116,0.0017777412897349559,0.05709374754000106,0.0939967135956774,0.06673432703631277,-0.0005735448759476292,0.005903119076014822,0.03170699078511885,0.0077001472993085684,0.6,0.049793565775076654,17.22,0.8099999999999987,0.8207816968541467,-0.22000000000000008
2022-09-22,2022-09-21,0.05589430000000001,0.0008258881000000004,0.0558943,-0.0001243007930958798,-0.003286249592470288,-0.0736358169523883,0.05721527137545568,-0.11078658927661733,0.017941020333225678,-0.02005471869779496,-0.02698028741089309,0.0,-0.0470570781897362,27.99,1.8299999999999983,0.9732267037552155,0.6399999999999999
2024-08-15,2024-08-14,0.2096547324,-0.1292670438,0.6023898254,-0.014788868369885414,-0.02585476595896901,-0.0609567709337987,0.008467393912969357,-0.09580807688454251,0.020089885621769422,-0.007836679760161447,0.028976785158721263,0.0,-0.04285709971272694,16.19,-11.66,0.8775067750677508,-0.1299999999999999
2025-04-25,2025-04-24,0.30841787209999993,0.005714763300000009,0.3516161916999999,-0.0041169012598936666,-0.0017998422898432924,-0.032678329316733645,-0.12324185188839787,-0.1436372770250568,0.03941791198741723,0.08872758411997528,0.1849861516652942,0.2,-0.12180468128236682,26.47,-3.1799999999999997,1.0011346444780636,0.030000000000000027
2025-04-28,2025-04-25,0.17613929080000001,0.014368687499999977,0.17613929080000001,-0.001132589581809167,-0.004317192091931396,0.006627479100308253,-0.109836810554363,-0.1329558272126926,0.039028544893744174,0.07157121049425386,0.1819258743894403,0.4,-0.07168819485839634,24.84,-4.809999999999999,0.9791091840756799,0.1200000000000001
2025-12-09,2025-12-08,0.1549919448,-0.0005726213999999973,0.17515198299999993,-0.00863119479366117,-0.02943648211669462,-0.00641898522448614,0.04560634307486833,-0.02156858278357643,0.01070976756689991,0.016912087704840983,0.1274177589779597,0.2,-0.02270330192388048,16.66,-0.5799999999999983,0.8367654445002511,0.06999999999999984
2026-01-06,2026-01-05,0.23351392729999998,0.049391586,0.6867394257,-0.04028122776233018,-0.024540823604092793,-0.01963333521553856,0.03332666161634035,-0.039166646238830594,0.007951237099041367,0.037872625527385795,0.07747684945551048,0.6,-0.05141051444970696,14.9,1.3000000000000007,0.8133187772925764,0.030000000000000027
2026-03-02,2026-02-27,0.4232740078,0.049368430899999996,0.4232740078,0.04019428147742515,0.020718800767269625,-0.046547918604339045,-0.06472107633341528,-0.06940397693679545,0.011233775859013324,0.06435942780039339,0.21296099051721695,0.6,-0.09849436048424343,19.86,0.7699999999999996,0.9211502782931354,-0.17999999999999994
2026-03-03,2026-03-02,0.1973003147,0.02905445630000001,0.1973003147,0.01094729550428664,0.004539938225316646,-0.04419778471419544,-0.060783315460067655,-0.06278283720660238,0.011327766724560541,0.14678282105148255,0.23253732090141122,0.6,-0.18000200971653624,21.44,0.4299999999999997,0.9554367201426025,-0.17999999999999994
2026-04-29,2026-04-28,0.0317384637,-0.05445915969999998,0.1406567831,0.0023666400249477493,0.0065094947137462516,0.1321431511554132,0.04539844776132962,-0.006688515490237523,0.009546631935502882,-0.026316538716847804,-0.07477952642614416,0.8,0.13424818457024879,17.83,-1.6700000000000017,0.8701805758906783,-0.08000000000000007
2026-07-19,2026-07-18,0.25100013639999996,0.23270558920000006,0.2510001364,-0.01321778957113989,,0.00573039705958478,-0.03532923982711522,-0.05611093216059737,0.010080793657738037,-0.020269361778415207,-0.1471565349435554,0.4,0.02864008094864845,15.84,0.0,0.8341232227488152,0.1299999999999999
