date,split,b_short,b_long,ic,top2_bottom2
2023-09-27,holdout,0.027657805205996425,0.052363128337307586,0.9,0.06407840243297613
2023-09-28,holdout,0.027450422781156284,0.052365306436074815,0.8,0.05667483417070923
2023-09-29,holdout,0.027330401208056142,0.0522936382714269,-0.5,-0.007355035338182825
2023-10-02,holdout,0.027284260657968504,0.052134747885200214,0.0,-0.061914146852245555
2023-10-03,holdout,0.027077092038544418,0.052136973621106336,0.6,0.020348256780543028
2023-10-04,holdout,0.027035498273257765,0.05198265768287366,0.3,-0.034426006238657436
2023-10-05,holdout,0.02681505708453202,0.05197150021181059,0.6,0.04656799229645714
2023-10-06,holdout,0.026820597110682843,0.051757049584929805,0.6,0.0348264301305522
2023-10-09,holdout,0.026827463219307835,0.05154401943685575,0.6,0.015232790709385657
2023-10-10,holdout,0.02726199863666692,0.05111525228960361,0.7,0.011144368536810056
2023-10-11,holdout,0.027696347678123217,0.050686669044194596,0.6,0.009480488436090895
2023-10-12,holdout,0.02748728576372983,0.050687086048890814,0.6,0.01670849456357365
2023-10-13,holdout,0.02748728576372983,0.050687086048890814,0.7,0.0296068673891266
2023-10-16,holdout,0.02744754685213158,0.05085673624762801,1.0,0.0197496693607625
2023-10-17,holdout,0.02744754685213158,0.05085673624762801,0.9,0.034989289512858124
2023-10-18,holdout,0.027825177828847907,0.0505864012600504,0.0,0.01857081301333724
2023-10-19,holdout,0.027825177828847907,0.0505864012600504,0.0,0.012086082970964973
2023-10-20,holdout,0.02780135984916885,0.05077197663296804,0.0,0.006892353795019457
2023-10-23,holdout,0.028099828416377454,0.05063707531654687,0.0,-0.009450695437699164
2023-10-24,holdout,0.028099828416377454,0.05063707531654687,0.0,-0.010894538611460391
2023-10-25,holdout,0.028307988658738476,0.05062622993738291,0.0,0.015398282954929898
2023-10-26,holdout,0.0285328544797,0.05056080634193929,0.0,0.02238667323112703
2023-10-27,holdout,0.028357729979873354,0.05059505286504944,0.0,0.035904085206537706
2023-10-30,holdout,0.028110864027394784,0.05077150940339169,0.4,0.04386566730276581
2023-10-31,holdout,0.02783453859217882,0.05113232057305994,0.7,0.052278637950815
2023-11-01,holdout,0.027610438810037302,0.05140245176039906,0.7,0.04829546972238996
2023-11-02,holdout,0.027334338631738505,0.051762973611415686,0.4,0.029812079473806596
2023-11-03,holdout,0.027334338631738505,0.051762973611415686,0.7,0.04486592978034892
2023-11-06,holdout,0.027508583910721855,0.05171813663313221,0.9,0.051658445897542093
2023-11-07,holdout,0.027468942405322494,0.05188713110106567,0.9,0.06299629144774743
2023-11-08,holdout,0.027468942405322494,0.05188713110106567,0.7,0.06623095934506035
2023-11-09,holdout,0.02738343193888103,0.052081422931468495,0.9,0.07680008006054989
2023-11-10,holdout,0.02738343193888103,0.052081422931468495,0.9,0.06219382805058887
2023-11-13,holdout,0.02737757952769512,0.05228401292443035,0.9,0.05151269685496496
2023-11-14,holdout,0.027248022914885556,0.052576484851493285,0.7,0.03911856735975666
2023-11-15,holdout,0.027248022914885556,0.052576484851493285,0.7,0.08245964694605507
2023-11-16,holdout,0.027248022914885556,0.052576484851493285,0.7,0.06771442232496605
2023-11-17,holdout,0.027248022914885556,0.052576484851493285,1.0,0.08206695823909549
2023-11-20,holdout,0.027248022914885556,0.052576484851493285,0.9,0.08887035350439765
2023-11-21,holdout,0.027248022914885556,0.052576484851493285,0.9,0.09677155691511413
2023-11-22,holdout,0.027248022914885556,0.052576484851493285,1.0,0.08985790694746615
2023-11-23,holdout,0.027248022914885556,0.052576484851493285,1.0,0.09970966769673667
2023-11-24,holdout,0.027248022914885556,0.052576484851493285,0.9,0.08796912082334846
2023-11-27,holdout,0.027248022914885556,0.052576484851493285,0.9,0.07823110513668946
2023-11-28,holdout,0.027248022914885556,0.052576484851493285,0.9,0.0813725192176763
2023-11-29,holdout,0.027248022914885556,0.052576484851493285,0.9,0.07762779939034653
2023-11-30,holdout,0.027248022914885556,0.052576484851493285,0.8,0.05528420844269849
2023-12-01,holdout,0.027248022914885556,0.052576484851493285,0.8,0.03179778150928447
2023-12-04,holdout,0.027118521656322017,0.05286883181725433,0.9,0.04631514887731014
2023-12-05,holdout,0.026989075716536158,0.05316105390178267,0.7,0.01930606523342987
2023-12-06,holdout,0.02728676172035047,0.053026074524818584,0.7,0.024709862548393857
2023-12-07,holdout,0.027157335134069212,0.05331813826458248,0.7,0.02334664887528687
2023-12-08,holdout,0.027157335134069212,0.05331813826458248,0.9,0.0631451176890161
2023-12-11,holdout,0.02702796379926556,0.053610077323987905,1.0,0.06238623265852522
2023-12-12,holdout,0.027325450924271893,0.053475088539151144,0.9,0.07296684733503672
2023-12-13,holdout,0.02762281110789781,0.0533401573556734,0.9,0.03785240155230918
2023-12-14,holdout,0.02792004443137713,0.05320528373669372,0.9,0.04256361292531502
2023-12-15,holdout,0.02791409006063041,0.05340720199565369,0.6,0.03952987783674239
2023-12-18,holdout,0.02812135784526567,0.053395814532541615,0.8,0.022320948067736768
2023-12-19,holdout,0.028115363098336385,0.05359760608774679,0.8,0.032750355157507016
2023-12-20,holdout,0.028115363098336385,0.05359760608774679,0.9,0.039253197114627714
2023-12-21,holdout,0.0281093709067127,0.05379931162779628,0.9,0.05259873076987298
2023-12-22,holdout,0.02810338126876113,0.054000931207675296,0.9,0.07588732487451005
2023-12-25,holdout,0.02809739418284959,0.05420246488232215,0.9,0.07374738821302268
2023-12-26,holdout,0.02809140964734739,0.054403912706628366,0.6,0.04657444371570141
2023-12-27,holdout,0.02808542766062521,0.054605274735438705,0.6,0.02897800873611267
2023-12-28,holdout,0.028066924582687718,0.05479402738518382,0.9,0.052856625766931675
2023-12-29,holdout,0.02792651464825794,0.055073641481660274,1.0,0.08189783938665302
2024-01-02,holdout,0.027920571572146374,0.05527473242835496,0.8,0.09271480809602645
2024-01-03,holdout,0.027902115380447668,0.05546322215987834,0.9,0.0930438542507323
2024-01-04,holdout,0.027883667040776914,0.05565163170006731,0.9,0.10744750635764044
2024-01-05,holdout,0.02786522654812431,0.05583996110008606,0.9,0.12574031907597377
2024-01-08,holdout,0.02786522654812431,0.05583996110008606,0.9,0.0945607601989294
2024-01-09,holdout,0.02786522654812431,0.05583996110008606,0.9,0.06465024601571812
2024-01-10,holdout,0.02786522654812431,0.05583996110008606,0.7,0.05028842027874475
2024-01-11,holdout,0.02786522654812431,0.05583996110008606,0.7,0.04895236120906277
2024-01-12,holdout,0.02786522654812431,0.05583996110008606,0.7,0.0533956915127059
2024-01-15,holdout,0.02786522654812431,0.05583996110008606,0.6,0.051519684497306095
2024-01-16,holdout,0.02786522654812431,0.05583996110008606,0.6,0.03917013233771033
2024-01-17,holdout,0.02786522654812431,0.05583996110008606,0.6,0.034394151067766554
2024-01-18,holdout,0.02786522654812431,0.05583996110008606,0.6,0.037048669746029717
2024-01-19,holdout,0.02786522654812431,0.05583996110008606,0.5,0.012162006739617315
2024-01-22,holdout,0.02786522654812431,0.05583996110008606,-0.7,-0.027322245175709914
