horizon,factor,family,n_dev,dev_beta,dev_t,dev_p,val_beta,val_t,hold_beta,hold_t,val_ok,hold_ok,dev_bh_q
20,mom_shanghai_252,momentum,998,0.004129328340403444,3.540225558808122,0.0003997851910476286,0.00013777868505498178,0.53192950190052,0.0004628733838891473,1.2682185106303976,1,1,0.010051741946340375
20,vol_shanghai_10,volatility,998,0.001657567303624637,1.5591562432759662,0.11895940447382095,-0.00030605326682033425,-0.7476427420000135,-0.0003639628333398436,-2.1054412315808757,0,0,0.23524556390328635
20,downvol_shanghai_10,downside_vol,998,0.0008239110601593094,0.8242078642458667,0.40982145932162684,-0.000242021754315142,-0.6115902651007832,-0.00041402648254672877,-2.4142723306488154,0,0,0.5022171650697671
20,vol_shanghai_20,volatility,998,0.0016847203021150483,1.3683517826874154,0.17120198925349503,-0.00030648208571931734,-0.6678631703215131,-0.00034896244108718926,-1.2241165516709815,0,0,0.281603272043132
20,downvol_shanghai_20,downside_vol,998,0.0011098549955205806,0.8379040248493992,0.40208460811763985,-0.0003185328521238268,-0.7313847864313674,-0.00043128103855236507,-1.751566799110821,0,0,0.5022171650697671
20,vol_shanghai_60,volatility,998,0.0021324461177191965,1.532193182298141,0.1254747704425556,-0.0003932438987592262,-0.6815445074412135,9.550650517811005e-05,0.2913279173368809,0,1,0.2374576300848364
20,downvol_shanghai_60,downside_vol,998,0.001911683373185048,1.1773698727378459,0.23904790927195269,-0.00028655377558708457,-0.4968299266194115,0.0001686985313794601,0.47169303760927356,0,1,0.34932150978271226
20,vol_shanghai_120,volatility,998,0.0016190008818849262,1.2899402543752876,0.19707140284829006,-0.00038381106994181483,-0.6026766476298234,0.001098831913906178,2.6027653343990993,0,1,0.31112926285708264
20,downvol_shanghai_120,downside_vol,998,0.0020079762773887746,1.6030508760181175,0.10892342222598407,-0.00034951030680274324,-0.5440688359865026,0.000918634930033673,2.1071553308604427,0,1,0.22291305013689763
20,dd_shanghai_20,drawdown,998,0.0005148725071670517,0.5417787493458044,0.5879709324330422,3.724800398551787e-05,0.08678964851983761,0.00036671293240356386,1.0622119359718496,1,1,0.6763587196615387
20,dd_shanghai_60,drawdown,998,0.0014449461359407013,1.5233811693794197,0.12766337035838116,-0.0001896923018511234,-0.32088688209840277,0.00019909635011936412,0.5486770908264808,0,1,0.2390292891816498
20,dd_shanghai_120,drawdown,998,0.0019763168397482697,1.9236117515787357,0.05440326693750029,0.00024413717620174865,0.4051170433483832,0.0002596099384705068,0.7764667146514559,1,1,0.1496089840781258
20,dd_shanghai_252,drawdown,998,0.0030967607971060626,3.0925379848615906,0.0019845283419074665,0.000385848944971058,0.6247008667815082,0.0004535700036451499,1.3920003781333687,1,1,0.015415670331205408
20,ma_dist_shanghai_20,trend,998,0.002445598282847137,2.089928481826326,0.036624224628453016,-0.0001340539471585239,-0.34364473818473973,0.00032386365906696916,1.1178206676772224,0,1,0.10925192431538526
20,ma_dist_shanghai_60,trend,998,0.0025271475787988365,2.243114193895759,0.024889451603925517,-0.00027328694876115127,-0.6791905339264046,0.0001447799675916261,0.46254445145489786,0,1,0.07961172204214743
20,ma_dist_shanghai_120,trend,998,0.003414518280180376,3.2132534613568073,0.001312404161347489,5.031172253181165e-05,0.18790168898525397,0.0002225307711004719,0.755014042746107,1,1,0.012832396244286559
20,ma_dist_shanghai_252,trend,998,0.004227437903273706,3.7543071184996384,0.000173821634492176,0.00012658527390503458,0.4849159452379846,0.0005533041774828728,1.531747560143803,1,1,0.010051741946340375
20,eff_shanghai_20,trend_efficiency,998,0.0023773754881531452,1.8818907123265012,0.05985085573898214,8.230193617843359e-05,0.26293737859489463,0.00014980914812769003,0.5898424199707593,1,1,0.15722015835911726
20,eff_shanghai_60,trend_efficiency,998,0.0022932178896382808,1.5065754979829056,0.13191950175647374,0.0004231626300680296,1.1281683073268183,-0.0008043477982378463,-2.2550412244276696,1,0,0.24185241988686854
20,eff_shanghai_120,trend_efficiency,998,0.0033080781662745305,3.0135690615421837,0.002581942682237893,4.810459921141191e-05,0.07758607589940493,7.682525988253872e-05,0.22147746979177313,1,1,0.016234308144841815
20,rel_us_gold_10,relative_strength,998,-0.0011120105450196584,-1.8709496117047333,0.061352065523861875,0.00022808297674156925,0.7521862910500831,-5.9561722917608386e-05,-0.17333283899737997,0,1,0.1587935813558778
20,rel_us_china_10,relative_strength,998,-0.0024718339657394915,-2.0426113562200072,0.041090926035783105,2.2727998427184043e-05,0.06375867583972215,-0.0005250718308551546,-1.4802837604255499,0,1,0.11664520939190043
20,rel_gold_china_10,relative_strength,998,-0.001444757061550484,-1.2431930390725718,0.21379670719364569,-0.0001411218271587605,-0.46142948781622456,-0.0004014509263597814,-1.7082476547815892,1,1,0.3243812109144969
20,breadth_10,breadth,998,0.0007915513339168493,1.1745906195511373,0.2401585379756147,-0.0003801440232225278,-0.8630293083441475,0.00020347893760095596,0.8082793089252687,0,1,0.34932150978271226
20,dispersion_10,dispersion,998,0.0015515686456019566,1.671976692465364,0.09452891819472552,-0.00014914350570600509,-0.3791152480051907,-0.0005590669421313603,-1.881265652039778,0,0,0.20796362002839613
20,rel_us_gold_20,relative_strength,998,-0.0014386756619257967,-2.2693405555997033,0.023247624078691322,0.00011644587573422196,0.3411783732703943,-0.00031492436314493573,-0.7106355821158608,0,1,0.07868426611249371
20,rel_us_china_20,relative_strength,998,-0.003000129652923509,-2.5820594064291122,0.009821267742371503,3.9578789803382423e-05,0.10675862056208861,-0.0006989627578510632,-1.6818871335642378,0,1,0.04115578863469963
