horizon,factor,dev_n,dev_rank_ic,dev_ic_t_nw,dev_ic_p,val_rank_ic,val_ic_t_nw,hold_rank_ic,hold_ic_t_nw,dev_top2_bottom2,dev_spread_t_nw,val_top2_bottom2,val_spread_t_nw,hold_top2_bottom2,hold_spread_t_nw,val_sign_stable,hold_sign_stable,dev_bh_q,selection_score
5,ma_distance_20,3336,0.041072213004911026,2.3623361524007773,0.01816016703495549,-0.016883525830198264,-0.6967324868627336,0.002736804475063635,0.1126886112964874,0.0014109195387063324,1.3255222774055546,-0.0001828021985123378,-0.14640069814820242,-0.0005397385489381086,-0.5059849909497798,0,1,0.03268830066291988,3.3623361524007773
5,volatility_20,3335,0.02813935663058454,1.5794133122355054,0.11424128588990819,0.03695815973562312,1.469639876241838,0.016969152746482006,0.7037015448658143,0.0016834632856762685,1.5348499715206398,-0.0007875672641245004,-0.5662610887262892,0.00012345412747481976,0.10942048896292265,1,1,0.15818024200141131,3.0794133122355056
5,low_vol_20,3335,-0.02813935663058454,-1.5794133122355054,0.11424128588990819,-0.03695815973562312,-1.469639876241838,-0.016969152746482006,-0.7037015448658143,-0.0016834632856762685,-1.5348499715206398,0.0007875672641245004,0.5662610887262892,-0.00012345412747481976,-0.10942048896292265,1,1,0.15818024200141131,3.0794133122355056
5,volatility_10,3345,0.023117257788671415,1.3165181268199053,0.18800019842798132,0.02184901897346631,0.9064552261348716,-0.006790372829547101,-0.28676890884115114,0.001447016989738384,1.3429328853248403,-0.0004159187721438761,-0.31205361955353217,-0.0007829336416026244,-0.7226384750238704,1,0,0.25066693123730843,2.816518126819905
5,downside_vol_20,3335,0.00831205878847279,0.4688986773829243,0.639142061744129,0.04039477126006735,1.606318265201969,-0.03864385543626553,-1.594988461910529,0.0006464745102568877,0.5890720004936453,-0.0006596107974430958,-0.4840273839284372,-0.0013006710054189673,-1.210020809765178,1,0,0.7299273939474277,1.9688986773829242
5,volatility_60,3295,0.007899406032242179,0.42766741325067303,0.6688932779343482,0.050060666017345365,2.0236195241266985,0.0188625024910183,0.7632882694479266,0.0011318367901993224,0.9921092964670465,-0.0010278439308342264,-0.7596875516705507,-0.00036709292923496893,-0.30444763515911016,1,1,0.7299273939474277,1.927667413250673
5,low_vol_60,3295,-0.007899406032242179,-0.42766741325067303,0.6688932779343482,-0.050060666017345365,-2.0236195241266985,-0.0188625024910183,-0.7632882694479266,-0.0011318367901993224,-0.9921092964670465,0.0010278439308342264,0.7596875516705507,0.00036709292923496893,0.30444763515911016,1,1,0.7299273939474277,1.927667413250673
5,volatility_120,3235,0.007906005683308076,0.4273833795395467,0.6691001111184753,0.06566958756451455,2.757261749815497,0.02460785057158035,1.0051920893661686,0.00048640042142208083,0.4353645129966206,0.0006893339579229084,0.5322075530294573,-0.00025770712419515837,-0.21843681338614998,1,1,0.7299273939474277,1.9273833795395467
5,low_vol_120,3235,-0.007906005683308076,-0.4273833795395467,0.6691001111184753,-0.06566958756451455,-2.757261749815497,-0.02460785057158035,-1.0051920893661686,-0.00048640042142208083,-0.4353645129966206,-0.0006893339579229084,-0.5322075530294573,0.00025770712419515837,0.21843681338614998,1,1,0.7299273939474277,1.9273833795395467
5,drawdown_20,3311,0.030634229702318744,1.8099653018297412,0.07030116818300411,-0.013622277768268874,-0.5902353706657696,0.009995944538687185,0.42126605315148774,0.0013406283372523556,1.2646405240301144,0.0007704385635472469,0.6329120777386371,0.00013748905317584277,0.12984767410139772,0,1,0.11003661106904991,1.8099653018297412
