label,horizon,factor,family,dev_beta_sd,dev_t_nw,dev_p,dev_r2,val_beta_sd,val_t_nw,hold_beta_sd,hold_t_nw,dev_spearman,val_spearman,hold_spearman,val_sign_stable,hold_sign_stable,dev_bh_q,selection_score
ram_excess_20,20,ma_dist_nasdaq_20,trend,4.448121005071602e-05,0.218122756307251,0.8273334672872842,5.968649956678007e-05,4.562840529009057e-05,0.5795397336601797,-0.00014401237827855022,-0.9523322222931808,0.009700056017594013,0.005609291026505792,-0.11328784192010595,1,0,0.8719203008536648,1.718122756307251
ram_excess_20,20,downvol_gold_120,downside_vol,-6.6498163023049e-05,-0.19257274676796052,0.8472935903223304,0.00012944660350933113,-0.0002026426578203574,-0.9081011803017924,1.7485807480580406e-05,0.2211724579868975,0.013213118166686098,-0.0900507004376528,0.15578447861774922,1,0,0.8876409041472032,1.6925727467679605
ram_excess_20,20,chg_vix3m_20,vix_term,-1.4874110908135883e-05,-0.12281261316409248,0.9022554860149468,4.297762969085461e-05,-5.440769373186474e-05,-1.3151834168817678,9.136111873069765e-05,0.7366936214989821,0.03511008098611084,-0.007713003230940103,0.11250850329734857,1,0,0.9309713338810552,1.6228126131640925
ram_excess_20,20,mom_nasdaq_10,momentum,2.3844938172216042e-05,0.11994933281057228,0.9045232846230707,1.719727136506588e-05,2.6614948822958566e-05,0.3149137498288775,-0.00011474199517301651,-0.8781603704400364,0.015502418670140593,0.022405363150506064,-0.08478200006036606,1,0,0.9309713338810552,1.6199493328105723
ram_excess_20,20,chg_real10_5,real_yield,2.1071516382562512e-05,0.1119509945970535,0.9108622628606541,1.2522552463201109e-05,9.913323514911672e-05,0.9941756428655729,-1.4760308781609774e-05,-0.2178623977747831,0.0009478030069104178,0.06470479051687976,-0.0006688347677142731,1,0,0.932045106182995,1.6119509945970536
ram_excess_20,20,downvol_csi300_120,downside_vol,0.0007416253385185069,1.6098684722680825,0.10742657309415163,0.016100541483619724,-0.0001115522778721329,-0.4276966061474045,0.0003170185391982647,1.4400074031621732,0.09226683589033838,0.002629020395832115,0.05121327056784416,0,1,0.2055117050496814,1.6098684722680825
ram_excess_20,20,ma_dist_gold_120,trend,1.8372297225864224e-05,0.08403131430991714,0.9330315345906514,9.883925230047552e-06,0.0002029715170046608,1.4530004783599488,3.38051370829723e-05,0.24867524117837875,0.04400670809927677,0.07744084146637892,0.05960819865909598,1,1,0.9478839113662932,1.5840313143099172
ram_excess_20,20,downvol_shanghai_120,downside_vol,0.0007664563295063857,1.5738802889550696,0.11551512765626908,0.017196742691084732,-8.885259956279983e-05,-0.36183687473201254,0.0003704396875818072,1.6865120816855865,0.07683931718716858,0.008672250586626443,0.0004386974223990706,0,1,0.21788850710369523,1.5738802889550696
ram_excess_20,20,eff_nasdaq_20,trend_efficiency,-0.00028590675743111874,-1.5648833059181457,0.11761027372074459,0.0024651561949899925,0.00017810965300865344,1.131127054239208,-2.447618397877943e-05,-0.21283791987448072,-0.06097055700115502,-0.015241735090267324,-0.09684620385777813,0,1,0.21788850710369523,1.5648833059181457
ram_excess_20,20,vol_csi300_60,volatility,0.0007603098961694001,1.5002497388152691,0.13354972351199618,0.0172287275918237,-0.00014968792902740318,-0.6501121193178795,-0.00011503102058356822,-0.844509067314602,0.03487847058943431,-0.015614880542931905,-0.021432466178048594,0,0,0.23984440140929925,1.5002497388152691
