horizon,factor,dev_n,dev_factor_beta,dev_factor_t_nw,dev_factor_p,val_factor_beta,val_factor_t_nw,hold_factor_beta,hold_factor_t_nw,dev_weight_beta,dev_weight_t_nw,val_sign_stable,hold_sign_stable,overlap_n,mean_rank_corr_with_target,top1_match_rate,top2_mean_overlap,dev_bh_q,score
5,downside_vol_60,2808,0.008836822393608786,0.4217370173344541,0.673216981907879,0.12401264968200584,4.130339493690768,-0.06446226347151264,-2.003824873578554,0.03967228667017098,1.9922498895901037,1,0,6335,-0.09680944739579074,0.15516969218626678,0.35335438042620365,0.6924517528195328,1.9217370173344541
5,downside_vol_10,2798,-0.007581608193812953,-0.36158292334667735,0.7176637276200424,0.0850881642921709,2.8329694883844074,-0.0717684931929723,-2.4315373959679056,0.04719527390827791,2.352795414243666,0,1,6385,-0.03826610078735832,0.20172278778386843,0.376742364917776,0.7176637276200424,1.3615829233466774
20,momentum_10,2793,0.09036615768873568,2.998651472288125,0.002711773211369021,0.021625261752333633,0.4908603980128445,0.07224444508138994,1.4904815804024292,0.09470689794731696,2.748988780664427,1,1,6385,0.0989116858044381,0.3054032889584965,0.43633516053249805,0.09762383560928475,5.498651472288125
20,ma_distance_20,2799,0.08521227703668977,2.6028248889026653,0.009245916521490214,0.018969035862386033,0.3894578061050154,0.0885149060979112,1.6675412221219963,0.0932324816642252,2.6763788751467343,1,1,6376,0.11214610527103315,0.31304893350062735,0.4413425345043915,0.15845094993005066,5.102824888902665
20,ma_distance_60,2801,0.09194198657598755,2.426817738794594,0.015231905858631545,0.0429560299312444,0.7265887419220105,0.059377151620308904,0.8539972488609192,0.07388133799029954,1.9727733136259762,1,1,6336,0.23874996008560723,0.3715277777777778,0.4845328282828283,0.15845094993005066,4.926817738794594
20,momentum_5,2789,0.05665611913037256,2.218632558513755,0.02651173263736326,0.04255891162948843,1.3239876265854866,0.03890302297309626,1.0688360112803097,0.09575439533544058,2.8531903721271648,1,1,6390,0.06995334463877827,0.29107981220657275,0.4210485133020344,0.15845094993005066,4.718632558513756
20,risk_adjusted_momentum_20_20,2795,0.07237023914749754,2.1018392798260854,0.03556735700121823,0.020121935964463763,0.41030308430424217,0.11984223985918312,2.1506475933477462,0.10664216634511339,2.8649868955553996,1,1,6375,0.16459787643670132,0.32454901960784316,0.46619607843137256,0.15845094993005066,4.601839279826086
20,momentum_20,2798,0.06932550932077824,2.099731443136418,0.03575247198143383,0.026400861630428842,0.5135372916269,0.09855284532999635,1.6905215381883287,0.0894339803433302,2.5114810127449916,1,1,6375,0.14068647781483384,0.31654901960784315,0.4472156862745098,0.15845094993005066,4.5997314431364185
20,drawdown_120,2789,0.07687863954861457,1.9934633367009218,0.046210734379377116,0.04468717385985605,0.7812147643788373,0.08649829693553435,1.4932628287435232,0.08840855282994153,2.4037100930515587,1,1,6276,0.29526623996362755,0.4181007010834927,0.5086042065009561,0.15845094993005066,4.493463336700922
20,near_peak_120,2789,0.07687863954861457,1.9934633367009218,0.046210734379377116,0.04468717385985605,0.7812147643788373,0.08649829693553435,1.4932628287435232,0.08840855282994153,2.4037100930515587,1,1,6276,0.29526623996362755,0.4181007010834927,0.5086042065009561,0.15845094993005066,4.493463336700922
20,risk_adjusted_momentum_60_20,2801,0.08286650928204091,1.9737026117133767,0.04841556803418215,0.07006581598610859,1.4198265091025157,0.03676169679240837,0.5332965428364865,0.1259153966460501,3.2244212836825312,1,1,6335,0.30363749369140514,0.40868192580899765,0.5142067876874507,0.15845094993005066,4.473702611713376
20,drawdown_20,2750,0.0563511368043174,1.7809899066743575,0.07491409964448296,0.024903776717899877,0.5474229132277285,0.11456504794546295,2.3526469894716127,0.09160902167034553,2.598318619639943,1,1,6376,0.09588118696673395,0.3378293601003764,0.45647741530740277,0.18600686786688694,4.280989906674358
20,near_peak_20,2750,0.0563511368043174,1.7809899066743575,0.07491409964448296,0.024903776717899877,0.5474229132277285,0.11456504794546295,2.3526469894716127,0.09160902167034553,2.598318619639943,1,1,6376,0.09588118696673395,0.3378293601003764,0.45647741530740277,0.18600686786688694,4.280989906674358
20,drawdown_252,2703,0.07343164893128255,1.7278903312065885,0.08400788811616387,0.019257344970368837,0.31044748641119685,0.08192528046548649,1.4954950382457273,0.07048973969502814,1.8509656538580455,1,1,6144,0.38205315222865954,0.4485677083333333,0.5343424479166666,0.18600686786688694,4.227890331206589
