label,horizon,factor,family,n_full,beta_full_sd,t_full_nw,r2_full,dev_beta_sd,dev_t_nw,dev_p,dev_r2,dev_rank_ic,dev_q5_q1,dev_quintile_mono,val_beta_sd,val_t_nw,hold_beta_sd,hold_t_nw,sign_stable_val,sign_stable_hold,dev_bh_q,selection_score
fwd_us_5,5,chg_real10_5,real_yield,6149,-0.000768824051938317,-1.2432485024281816,0.0009818970864903243,-0.0006489909010906776,-0.729779554389846,0.46552494388526916,0.0006603996385869948,-0.024581546897876266,-0.0010013194299310474,-0.6037911559296228,-0.0003453847332291023,-0.24812453314183602,-0.0015105862972215423,-1.4532725123793158,1,1,0.8210004471827476,2.5316751323546574
fwd_us_5,5,rel_gold_china_60,relative_strength,6330,-0.0006521245562332204,-1.2306424504498825,0.0006701742680571554,-0.0016075267273500192,-2.072187051576496,0.03824800048321716,0.0037022515404140366,-0.06700099180818626,-0.007437504163191283,-0.8876462621058059,0.0013782119278448802,1.5264029530336898,-0.0007990436883258886,-0.6880774250906191,0,1,0.3148032549049879,2.516010182629399
fwd_us_5,5,mom_sp500_20,momentum,6370,-0.0011310714388980696,-1.177425190097373,0.0020160132494706495,-0.0011496252250033565,-0.8703168852951856,0.38412725379505414,0.0018963271858467579,-0.008092107221628569,0.000729414840100962,0.2896825059533074,-0.00113462009893229,-0.48794354499756537,-0.001487789759354041,-1.2079854215213497,1,1,0.7727234809245965,2.5151581382718393
fwd_us_5,5,dd_gold_20,drawdown,6371,-0.0007581341241826763,-1.0651601269577047,0.0009057658527340529,-0.0007541821226481524,-0.7046234301841873,0.4810446134915641,0.0008161594502458236,-0.03350666522140705,-0.0024322306430070995,-0.6131155460957343,-0.0007375902617025688,-0.6795567992249248,-0.0014602738911616247,-1.3117446495719578,1,1,0.8210004471827476,2.5111812032320544
fwd_us_5,5,eff_csi300_120,trend_efficiency,6270,-0.0007370250336565318,-1.5632206322076505,0.000869683741512417,-0.0004708702245366107,-0.7020049329868361,0.48267608707996695,0.00032583363493232653,-0.024553157205949902,-0.00047261455936697906,-0.5490229798289685,-0.0009076616014419545,-1.0906340788398101,-0.0011721300016679702,-1.1331896587949564,1,1,0.8210004471827476,2.4765164229013203
fwd_us_5,5,mom_nasdaq_20,momentum,6370,-0.0009123049935625817,-1.0645211163938195,0.0013115758579280712,-0.0009741553924476311,-0.7970931470010486,0.425396936094749,0.001361623944539092,-0.008937982668729095,-0.0007502283914028712,-0.22628726579387975,-0.0011296102144506927,-0.5515269252412777,-0.00087145703119685,-0.708945925532754,1,1,0.7900228813188196,2.4102367798979882
fwd_us_5,5,downvol_shanghai_10,downside_vol,6380,-0.0006982987152038113,-1.2030364548122638,0.0007665052430597674,-0.0006721229552758873,-0.7688650257215677,0.441973441651316,0.000645388185339657,-0.01991280774435002,-0.00010344185677032045,-0.2819681300056356,-0.0013783652391856686,-1.4222781763786139,0.0013091186887418086,1.173174465463034,1,0,0.8033108344753888,2.4098490907243857
fwd_us_5,5,mom_gold_20,momentum,6370,-0.0012465651932827134,-1.8419975064249343,0.0024487435363476084,-0.0020309509998073863,-2.0071659592122884,0.04473199490205832,0.005918335665191288,-0.06924160590626992,-0.004865315275944145,-0.7115624302556307,0.0007179346903164102,0.6757740725212552,-0.0011439106750559223,-0.969095826713442,0,1,0.33027333466282344,2.362947174340104
fwd_us_5,5,mom_shanghai_20,momentum,6370,-0.0008059882478209314,-1.3451845932780215,0.0010236953457514186,-0.0004957318344263093,-0.5636441012965537,0.5729963668544278,0.00035260975258988303,-0.03378710393674438,-0.0017561819088919362,-0.5872130483038644,-0.0013408412184097,-1.3530066663428095,-0.0011238954975277826,-0.9779754439897175,1,1,0.8705307045315339,2.357250625448486
fwd_us_5,5,chg_vix3m_5,vix_term,4871,0.0014049295349494895,1.451577336799067,0.0029731037407229044,0.0031177358059127957,1.935874747241606,0.05288304329751098,0.01175446186596929,0.06374952953436121,0.0045659954175803165,0.8320586731055937,-0.000739130304729871,-0.43046284360861237,0.0018792789250328765,1.6348828190152394,0,1,0.33027333466282344,2.3519040837944027
fwd_us_5,5,downvol_csi300_10,downside_vol,6380,-0.000636883354293932,-1.045776536874212,0.0006376060662878213,-0.0005073918611898743,-0.5452139332477969,0.5856063897694097,0.0003677990029172795,-0.008322871513810727,-0.0013186265144716238,-0.5901539634094457,-0.0013820755668404077,-1.4103706655827273,0.001094779875296751,1.0403578677425678,1,0,0.8705307045315339,2.3402909149525195
fwd_us_5,5,vix_level,vix,6390,0.0013325973026472539,1.2312924410691886,0.0027893337798479134,0.0007334485301551454,0.4781906256709828,0.6325145340505749,0.0007677928460523287,0.04675180952543633,0.0015790767614005676,0.6520440782541777,0.0026400297001682982,1.1658780707048555,0.0027309407833837627,2.0905046808319243,1,1,0.9064381511590917,2.3042126647980714
fwd_us_5,5,eff_shanghai_120,trend_efficiency,6270,-0.0006508438220324684,-1.357447685789871,0.0006781885389454123,-0.00045248185584548554,-0.6584876519498836,0.5102248289894847,0.00030088171369824224,-0.028340968324556584,0.00012850236865223717,-0.27778757713701124,-0.00017383890781631935,-0.20957724062135724,-0.0014659367846616327,-1.5101414535621773,1,1,0.8552316420044548,2.297381440518389
fwd_us_5,5,ma_dist_gold_60,trend,6331,-0.0010339301291852157,-1.6508755228235932,0.001684491109700481,-0.0017580169092209922,-1.8901038054328605,0.05874407827762023,0.004427384395083611,-0.06338118146661732,-0.003258256923732062,-0.7942015775409996,0.0011198693732926341,1.0815467998603872,-0.0014131219805465917,-1.2362647980078363,0,1,0.33027333466282344,2.2872045942033603
fwd_us_5,5,dd_shanghai_120,drawdown,6271,0.001317227680166009,1.6619997988918556,0.0027752229111317472,0.0023091740821333195,1.9226280637248885,0.05452677695814171,0.007822620572824568,0.02662075696160265,0.0021127634089954735,0.6966348093798737,-0.0005449977015709728,-0.5369195375708228,-0.00014059114869893494,-0.11763640964730833,0,0,0.33027333466282344,2.2709454684148254
fwd_us_5,5,rel_gold_china_120,relative_strength,6270,-0.0004967977094910895,-0.9770943601922458,0.000395144591780916,-0.0013817181740017777,-1.821726300326503,0.06849652525967902,0.0028056429150792317,-0.06491636259236862,-0.004524337561766005,-0.7675177263627552,0.0010626984798611137,1.378036760121689,0.00038157160943620656,0.3258860253598856,0,0,0.33455853883911235,2.2054851635078805
fwd_us_5,5,state_target_shanghai,strategy_state,6390,0.0005907491770991627,1.138029701475496,0.0005481619387150971,0.0013445097713023688,1.816557608554516,0.06928487938459477,0.0025800772048117926,0.06114097170372038,0.00450895958066051,0.745589627132594,-0.000471557841650987,-0.8008465490546368,-0.0012375114967481924,-2.22589275816986,0,0,0.33455853883911235,2.189352422120813
fwd_us_5,5,dd_csi300_120,drawdown,6271,0.001346228114936144,1.596954493276146,0.002898768196691659,0.002385464489631972,1.8561686678324345,0.06342952054909132,0.008348045913316282,0.017806487656683627,0.0017878802112569218,0.6519125313465275,-0.0007341441563195184,-0.7065576497401537,0.00014823294921055484,0.12786340495512516,0,1,0.33027333466282344,2.1821249335056985
fwd_us_5,5,dispersion_20,dispersion,6370,-0.0006582584895752823,-0.9552561464012571,0.0006828200229930248,-0.0016699404138509916,-1.75527638233889,0.07921204423523286,0.004001314172663473,-0.05799774612435902,-0.005237083635572765,-0.8219100473613156,0.0002469649938119398,0.16757318616747374,0.002605619722702467,2.4218963690739845,0,0,0.36965620643108665,2.1662314060195476
fwd_us_5,5,dd_sp500_60,drawdown,6331,-0.0017069924771807208,-1.5672220521199016,0.004591446787721831,-0.0008143118787548986,-0.527719950453648,0.5976937241289886,0.000949910469471571,-0.04128320049537722,-0.0003470614709775447,-0.2267914370980968,-0.0036531001720851047,-1.6974684778717106,-0.003633970826003475,-2.597357556774392,1,1,0.8705307045315339,2.1411156690026965
